log_id,project_id,employee_id,date_logged,task_category,subtask_description,hours_worked
353,P-2024-001,EMP-07,2024-01-25,Calculation,Structural Analysis (Beam/Column Sizing),1.18
354,P-2024-001,EMP-01,2024-03-26,Calculation,Cost Estimation Review,3.13
355,P-2024-001,EMP-07,2024-03-27,Calculation,Load Calculations (Wind/Seismic),4.22
356,P-2024-001,EMP-05,2024-07-01,Calculation,Energy Modeling,2.24
357,P-2024-001,EMP-09,2024-07-16,Calculation,Structural Analysis (Beam/Column Sizing),2.24
358,P-2024-001,EMP-05,2024-04-27,Calculation,Structural Analysis (Beam/Column Sizing),2.89
359,P-2024-001,EMP-07,2024-02-15,Calculation,Cost Estimation Review,3.07
360,P-2024-001,EMP-10,2024-06-02,Calculation,Structural Analysis (Beam/Column Sizing),0.25
361,P-2024-001,EMP-02,2024-07-12,Calculation,Load Calculations (Wind/Seismic),1.6
362,P-2024-001,EMP-02,2024-01-30,Calculation,Permit Fee Calculation,3.93
363,P-2024-001,EMP-11,2024-02-03,Calculation,Permit Fee Calculation,2.75
364,P-2024-001,EMP-01,2024-02-12,Calculation,Permit Fee Calculation,2.72
365,P-2024-001,EMP-01,2024-07-17,Calculation,Structural Analysis (Beam/Column Sizing),2.07
366,P-2024-001,EMP-10,2024-06-23,Calculation,Cost Estimation Review,2.75
367,P-2024-001,EMP-09,2024-03-29,Calculation,Structural Analysis (Beam/Column Sizing),2.92
368,P-2024-001,EMP-06,2024-06-15,Calculation,Energy Modeling,2.93
369,P-2024-001,EMP-10,2024-07-25,Calculation,Cost Estimation Review,2.71
370,P-2024-001,EMP-05,2024-01-30,Calculation,Energy Modeling,4.11
371,P-2024-001,EMP-01,2024-05-02,Calculation,Load Calculations (Wind/Seismic),2.71
372,P-2024-001,EMP-06,2024-05-15,Calculation,Load Calculations (Wind/Seismic),3.05
373,P-2024-001,EMP-10,2024-05-15,Calculation,Cost Estimation Review,1.64
374,P-2024-001,EMP-02,2024-07-07,Calculation,Permit Fee Calculation,2.33
375,P-2024-001,EMP-06,2024-07-15,Calculation,Structural Analysis (Beam/Column Sizing),3.66
376,P-2024-001,EMP-08,2024-06-30,Calculation,Cost Estimation Review,1.9
377,P-2024-001,EMP-04,2024-03-30,Calculation,Permit Fee Calculation,2.8
378,P-2024-001,EMP-11,2024-03-06,Calculation,Permit Fee Calculation,1.22
379,P-2024-001,EMP-02,2024-01-20,Calculation,Load Calculations (Wind/Seismic),2.45
380,P-2024-001,EMP-11,2024-02-10,Calculation,Energy Modeling,1.54
381,P-2024-001,EMP-07,2024-06-19,Calculation,Structural Analysis (Beam/Column Sizing),0.85
382,P-2024-001,EMP-09,2024-01-17,Calculation,Cost Estimation Review,1.83
383,P-2024-001,EMP-07,2024-07-09,Calculation,Cost Estimation Review,1.8
384,P-2024-001,EMP-03,2024-07-19,Calculation,Structural Analysis (Beam/Column Sizing),2.64
385,P-2024-001,EMP-11,2024-05-01,Calculation,Cost Estimation Review,2.0
386,P-2024-001,EMP-01,2024-08-06,Calculation,Cost Estimation Review,2.67
387,P-2024-001,EMP-07,2024-03-22,Calculation,Load Calculations (Wind/Seismic),2.68
388,P-2024-001,EMP-01,2024-06-02,Calculation,Load Calculations (Wind/Seismic),4.29
389,P-2024-001,EMP-04,2024-07-08,Calculation,Structural Analysis (Beam/Column Sizing),3.5
390,P-2024-001,EMP-11,2024-07-20,Calculation,Cost Estimation Review,1.4
391,P-2024-001,EMP-05,2024-05-30,Calculation,Permit Fee Calculation,2.04
392,P-2024-001,EMP-05,2024-07-24,Calculation,Cost Estimation Review,2.0
393,P-2024-001,EMP-09,2024-02-18,Calculation,Structural Analysis (Beam/Column Sizing),1.72
394,P-2024-001,EMP-04,2024-02-27,Calculation,Structural Analysis (Beam/Column Sizing),3.88
395,P-2024-001,EMP-03,2024-04-13,Calculation,Structural Analysis (Beam/Column Sizing),3.03
396,P-2024-001,EMP-06,2024-07-09,Calculation,Energy Modeling,2.51
397,P-2024-001,EMP-10,2024-06-16,Calculation,Permit Fee Calculation,3.65
398,P-2024-001,EMP-01,2024-06-21,Calculation,Permit Fee Calculation,4.46
399,P-2024-001,EMP-11,2024-04-18,Calculation,Energy Modeling,2.03
400,P-2024-001,EMP-01,2024-08-09,Calculation,Permit Fee Calculation,2.21
401,P-2024-001,EMP-05,2024-05-04,Calculation,Energy Modeling,4.56
402,P-2024-001,EMP-03,2024-04-04,Calculation,Structural Analysis (Beam/Column Sizing),3.68
403,P-2024-001,EMP-08,2024-07-20,Calculation,Energy Modeling,2.23
404,P-2024-001,EMP-02,2024-06-14,Calculation,Energy Modeling,1.58
405,P-2024-001,EMP-10,2024-01-16,Calculation,Structural Analysis (Beam/Column Sizing),2.37
406,P-2024-001,EMP-07,2024-06-03,Calculation,Permit Fee Calculation,3.53
407,P-2024-001,EMP-09,2024-06-02,Calculation,Load Calculations (Wind/Seismic),2.69
408,P-2024-001,EMP-02,2024-05-13,Calculation,Structural Analysis (Beam/Column Sizing),2.29
409,P-2024-001,EMP-06,2024-06-25,Calculation,Cost Estimation Review,3.74
410,P-2024-001,EMP-09,2024-05-30,Calculation,Structural Analysis (Beam/Column Sizing),3.84
411,P-2024-001,EMP-06,2024-02-14,Calculation,Load Calculations (Wind/Seismic),1.14
412,P-2024-001,EMP-05,2024-03-07,Calculation,Cost Estimation Review,3.19
413,P-2024-001,EMP-02,2024-07-10,Calculation,Cost Estimation Review,2.13
414,P-2024-001,EMP-05,2024-03-08,Calculation,Cost Estimation Review,0.25
415,P-2024-001,EMP-08,2024-05-01,Calculation,Structural Analysis (Beam/Column Sizing),2.26
416,P-2024-001,EMP-08,2024-03-27,Calculation,Cost Estimation Review,3.85
417,P-2024-001,EMP-04,2024-07-01,Calculation,Permit Fee Calculation,1.96
418,P-2024-001,EMP-04,2024-08-03,Calculation,Cost Estimation Review,2.37
419,P-2024-001,EMP-07,2024-02-17,Calculation,Load Calculations (Wind/Seismic),4.51
420,P-2024-001,EMP-05,2024-06-01,Calculation,Energy Modeling,1.85
421,P-2024-001,EMP-01,2024-02-22,Calculation,Load Calculations (Wind/Seismic),3.65
422,P-2024-001,EMP-02,2024-03-09,Calculation,Load Calculations (Wind/Seismic),3.06
423,P-2024-001,EMP-08,2024-01-26,Calculation,Structural Analysis (Beam/Column Sizing),1.55
424,P-2024-001,EMP-04,2024-02-10,Calculation,Load Calculations (Wind/Seismic),2.8
425,P-2024-001,EMP-05,2024-05-19,Calculation,Cost Estimation Review,0.34
426,P-2024-001,EMP-11,2024-07-03,Calculation,Cost Estimation Review,4.11
427,P-2024-001,EMP-08,2024-03-12,Calculation,Load Calculations (Wind/Seismic),1.09
428,P-2024-001,EMP-08,2024-06-26,Calculation,Energy Modeling,2.42
429,P-2024-001,EMP-01,2024-04-29,Calculation,Permit Fee Calculation,2.2
430,P-2024-001,EMP-08,2024-06-07,Calculation,Energy Modeling,3.33
431,P-2024-001,EMP-08,2024-02-10,Calculation,Energy Modeling,2.67
432,P-2024-001,EMP-04,2024-01-24,Calculation,Permit Fee Calculation,2.79
433,P-2024-001,EMP-08,2024-07-06,Calculation,Structural Analysis (Beam/Column Sizing),2.48
434,P-2024-001,EMP-07,2024-04-25,Calculation,Structural Analysis (Beam/Column Sizing),1.65
435,P-2024-001,EMP-06,2024-05-01,Calculation,Energy Modeling,2.42
436,P-2024-001,EMP-08,2024-04-29,Calculation,Permit Fee Calculation,2.74
437,P-2024-001,EMP-01,2024-07-30,Calculation,Permit Fee Calculation,2.72
438,P-2024-001,EMP-05,2024-06-28,Calculation,Permit Fee Calculation,3.4
439,P-2024-001,EMP-03,2024-08-07,Calculation,Cost Estimation Review,2.05
440,P-2024-001,EMP-02,2024-02-13,Calculation,Permit Fee Calculation,3.36
441,P-2024-001,EMP-04,2024-07-15,Calculation,Energy Modeling,3.22
442,P-2024-001,EMP-09,2024-04-02,Calculation,Permit Fee Calculation,2.31
443,P-2024-001,EMP-05,2024-05-08,Calculation,Energy Modeling,3.33
444,P-2024-001,EMP-06,2024-05-12,Calculation,Energy Modeling,4.29
445,P-2024-001,EMP-04,2024-03-04,Calculation,Cost Estimation Review,3.47
446,P-2024-001,EMP-03,2024-04-30,Calculation,Energy Modeling,1.42
447,P-2024-001,EMP-09,2024-05-04,Calculation,Load Calculations (Wind/Seismic),2.8
448,P-2024-001,EMP-11,2024-05-20,Calculation,Permit Fee Calculation,2.02
449,P-2024-001,EMP-08,2024-07-04,Calculation,Energy Modeling,1.76
450,P-2024-001,EMP-01,2024-06-29,Calculation,Structural Analysis (Beam/Column Sizing),3.01
451,P-2024-001,EMP-11,2024-07-30,Calculation,Load Calculations (Wind/Seismic),4.08
452,P-2024-001,EMP-04,2024-04-12,Calculation,Permit Fee Calculation,3.3
453,P-2024-001,EMP-04,2024-07-02,Calculation,Structural Analysis (Beam/Column Sizing),1.76
454,P-2024-001,EMP-10,2024-05-06,Calculation,Energy Modeling,2.18
455,P-2024-001,EMP-01,2024-07-10,Calculation,Permit Fee Calculation,3.17
456,P-2024-001,EMP-04,2024-03-06,Calculation,Cost Estimation Review,1.43
457,P-2024-001,EMP-07,2024-01-24,Calculation,Load Calculations (Wind/Seismic),1.96
458,P-2024-001,EMP-01,2024-03-21,Calculation,Structural Analysis (Beam/Column Sizing),4.44
459,P-2024-001,EMP-03,2024-07-09,Calculation,Permit Fee Calculation,1.85
460,P-2024-001,EMP-01,2024-07-04,Calculation,Permit Fee Calculation,2.79
461,P-2024-001,EMP-05,2024-07-15,Calculation,Energy Modeling,2.82
462,P-2024-001,EMP-08,2024-01-24,Calculation,Load Calculations (Wind/Seismic),2.22
463,P-2024-001,EMP-09,2024-04-05,Calculation,Load Calculations (Wind/Seismic),2.28
464,P-2024-001,EMP-01,2024-04-25,Calculation,Energy Modeling,4.02
465,P-2024-001,EMP-09,2024-08-05,Calculation,Permit Fee Calculation,2.44
466,P-2024-001,EMP-11,2024-01-29,Calculation,Energy Modeling,3.12
467,P-2024-001,EMP-11,2024-03-13,Calculation,Load Calculations (Wind/Seismic),2.9
468,P-2024-001,EMP-04,2024-02-20,Calculation,Structural Analysis (Beam/Column Sizing),4.06
469,P-2024-001,EMP-09,2024-02-13,Calculation,Load Calculations (Wind/Seismic),2.59
470,P-2024-001,EMP-10,2024-07-30,Calculation,Structural Analysis (Beam/Column Sizing),2.54
471,P-2024-001,EMP-09,2024-01-31,Calculation,Energy Modeling,0.48
472,P-2024-001,EMP-03,2024-03-07,Calculation,Load Calculations (Wind/Seismic),3.29
473,P-2024-001,EMP-01,2024-04-09,Calculation,Energy Modeling,4.71
474,P-2024-001,EMP-01,2024-03-25,Calculation,Energy Modeling,3.74
475,P-2024-001,EMP-04,2024-04-15,Calculation,Permit Fee Calculation,2.72
476,P-2024-001,EMP-07,2024-03-18,Calculation,Structural Analysis (Beam/Column Sizing),2.1
477,P-2024-001,EMP-10,2024-02-07,Calculation,Structural Analysis (Beam/Column Sizing),1.21
478,P-2024-001,EMP-05,2024-01-25,Calculation,Permit Fee Calculation,1.99
479,P-2024-001,EMP-11,2024-08-08,Calculation,Load Calculations (Wind/Seismic),2.52
480,P-2024-001,EMP-09,2024-03-06,Calculation,Energy Modeling,2.07
481,P-2024-001,EMP-04,2024-05-10,Calculation,Energy Modeling,1.85
482,P-2024-001,EMP-06,2024-02-14,Calculation,Load Calculations (Wind/Seismic),4.55
483,P-2024-001,EMP-07,2024-02-27,Calculation,Cost Estimation Review,4.38
484,P-2024-001,EMP-10,2024-06-08,Calculation,Cost Estimation Review,1.28
485,P-2024-001,EMP-08,2024-06-29,Calculation,Structural Analysis (Beam/Column Sizing),2.41
486,P-2024-001,EMP-08,2024-04-12,Calculation,Permit Fee Calculation,3.61
487,P-2024-001,EMP-11,2024-01-22,Calculation,Permit Fee Calculation,1.9
488,P-2024-001,EMP-09,2024-04-26,Calculation,Permit Fee Calculation,4.39
489,P-2024-001,EMP-02,2024-06-12,Calculation,Structural Analysis (Beam/Column Sizing),2.34
490,P-2024-001,EMP-01,2024-04-03,Calculation,Structural Analysis (Beam/Column Sizing),3.51
491,P-2024-001,EMP-04,2024-04-30,Calculation,Energy Modeling,2.25
492,P-2024-001,EMP-09,2024-02-19,Calculation,Permit Fee Calculation,2.46
493,P-2024-001,EMP-07,2024-01-18,Calculation,Energy Modeling,1.5
494,P-2024-001,EMP-08,2024-01-27,Calculation,Energy Modeling,2.4
495,P-2024-001,EMP-05,2024-05-14,Calculation,Permit Fee Calculation,2.9
496,P-2024-001,EMP-05,2024-07-24,Calculation,Energy Modeling,3.99
497,P-2024-001,EMP-09,2024-02-02,Calculation,Energy Modeling,2.68
498,P-2024-001,EMP-08,2024-06-25,Calculation,Energy Modeling,2.07
499,P-2024-001,EMP-10,2024-07-10,Calculation,Structural Analysis (Beam/Column Sizing),1.4
500,P-2024-001,EMP-03,2024-02-12,Calculation,Load Calculations (Wind/Seismic),0.8
501,P-2024-001,EMP-03,2024-06-25,Calculation,Cost Estimation Review,3.27
502,P-2024-001,EMP-05,2024-06-15,Calculation,Cost Estimation Review,2.77
503,P-2024-001,EMP-02,2024-07-02,Calculation,Permit Fee Calculation,1.15
504,P-2024-001,EMP-02,2024-06-09,Calculation,Structural Analysis (Beam/Column Sizing),3.24
505,P-2024-001,EMP-02,2024-05-15,Calculation,Cost Estimation Review,3.86
506,P-2024-001,EMP-08,2024-04-20,Calculation,Structural Analysis (Beam/Column Sizing),3.48
507,P-2024-001,EMP-07,2024-01-28,Calculation,Cost Estimation Review,1.92
508,P-2024-001,EMP-04,2024-05-24,Calculation,Permit Fee Calculation,1.81
509,P-2024-001,EMP-02,2024-05-14,Calculation,Energy Modeling,0.82
510,P-2024-001,EMP-03,2024-05-15,Calculation,Energy Modeling,1.09
511,P-2024-001,EMP-09,2024-07-05,Calculation,Structural Analysis (Beam/Column Sizing),1.97
512,P-2024-001,EMP-10,2024-03-03,Calculation,Cost Estimation Review,1.84
513,P-2024-001,EMP-03,2024-07-05,Calculation,Structural Analysis (Beam/Column Sizing),3.53
514,P-2024-001,EMP-07,2024-04-04,Calculation,Energy Modeling,2.44
515,P-2024-001,EMP-09,2024-01-18,Calculation,Permit Fee Calculation,2.51
516,P-2024-001,EMP-07,2024-01-25,Calculation,Permit Fee Calculation,1.75
517,P-2024-001,EMP-01,2024-08-04,Calculation,Structural Analysis (Beam/Column Sizing),1.24
518,P-2024-001,EMP-03,2024-05-14,Calculation,Load Calculations (Wind/Seismic),4.5
519,P-2024-001,EMP-08,2024-07-23,Calculation,Energy Modeling,3.41
520,P-2024-001,EMP-08,2024-06-04,Calculation,Cost Estimation Review,1.06
521,P-2024-001,EMP-03,2024-03-15,Calculation,Energy Modeling,2.15
522,P-2024-001,EMP-06,2024-03-24,Calculation,Permit Fee Calculation,3.59
523,P-2024-001,EMP-06,2024-04-22,Calculation,Load Calculations (Wind/Seismic),1.42
524,P-2024-001,EMP-08,2024-06-15,Calculation,Permit Fee Calculation,2.19
525,P-2024-001,EMP-01,2024-02-12,Calculation,Structural Analysis (Beam/Column Sizing),1.91
526,P-2024-001,EMP-01,2024-01-20,Calculation,Load Calculations (Wind/Seismic),1.92
527,P-2024-001,EMP-01,2024-03-30,Calculation,Structural Analysis (Beam/Column Sizing),2.64
528,P-2024-001,EMP-01,2024-05-04,Calculation,Cost Estimation Review,2.79
529,P-2024-001,EMP-04,2024-07-19,Calculation,Load Calculations (Wind/Seismic),1.8
530,P-2024-001,EMP-10,2024-02-07,Calculation,Energy Modeling,2.42
531,P-2024-001,EMP-05,2024-05-24,Calculation,Permit Fee Calculation,2.34
532,P-2024-001,EMP-08,2024-05-25,Calculation,Structural Analysis (Beam/Column Sizing),2.13
533,P-2024-001,EMP-04,2024-02-23,Calculation,Structural Analysis (Beam/Column Sizing),1.71
534,P-2024-001,EMP-01,2024-02-01,Calculation,Cost Estimation Review,3.31
535,P-2024-001,EMP-01,2024-01-25,Calculation,Cost Estimation Review,3.26
536,P-2024-001,EMP-09,2024-03-10,Calculation,Cost Estimation Review,1.28
537,P-2024-001,EMP-09,2024-07-21,Calculation,Load Calculations (Wind/Seismic),2.99
538,P-2024-001,EMP-06,2024-06-22,Calculation,Structural Analysis (Beam/Column Sizing),1.24
539,P-2024-001,EMP-07,2024-05-13,Calculation,Load Calculations (Wind/Seismic),2.7
540,P-2024-001,EMP-08,2024-08-04,Calculation,Energy Modeling,4.09
541,P-2024-001,EMP-07,2024-05-22,Calculation,Load Calculations (Wind/Seismic),1.86
542,P-2024-001,EMP-10,2024-06-30,Calculation,Permit Fee Calculation,3.79
543,P-2024-001,EMP-02,2024-07-18,Calculation,Structural Analysis (Beam/Column Sizing),2.47
544,P-2024-001,EMP-04,2024-07-17,Calculation,Load Calculations (Wind/Seismic),2.04
545,P-2024-001,EMP-11,2024-04-26,Calculation,Load Calculations (Wind/Seismic),3.72
546,P-2024-001,EMP-05,2024-02-23,Calculation,Cost Estimation Review,1.4
547,P-2024-001,EMP-08,2024-05-23,Calculation,Load Calculations (Wind/Seismic),2.52
548,P-2024-001,EMP-03,2024-02-02,Calculation,Energy Modeling,1.4
549,P-2024-001,EMP-02,2024-07-01,Calculation,Energy Modeling,0.86
550,P-2024-001,EMP-04,2024-02-27,Calculation,Energy Modeling,1.13
551,P-2024-001,EMP-08,2024-04-15,Calculation,Load Calculations (Wind/Seismic),4.83
552,P-2024-001,EMP-09,2024-04-30,Calculation,Permit Fee Calculation,2.66
553,P-2024-001,EMP-08,2024-05-13,Calculation,Cost Estimation Review,0.57
554,P-2024-001,EMP-07,2024-03-28,Calculation,Structural Analysis (Beam/Column Sizing),1.86
555,P-2024-001,EMP-02,2024-02-24,Calculation,Structural Analysis (Beam/Column Sizing),1.27
556,P-2024-001,EMP-09,2024-01-20,Calculation,Structural Analysis (Beam/Column Sizing),2.29
557,P-2024-001,EMP-08,2024-01-25,Calculation,Structural Analysis (Beam/Column Sizing),0.38
558,P-2024-001,EMP-09,2024-07-12,Calculation,Energy Modeling,3.07
559,P-2024-001,EMP-05,2024-05-25,Calculation,Energy Modeling,2.29
560,P-2024-001,EMP-07,2024-01-31,Calculation,Permit Fee Calculation,3.47
561,P-2024-001,EMP-08,2024-05-26,Calculation,Load Calculations (Wind/Seismic),0.81
562,P-2024-001,EMP-04,2024-04-21,Calculation,Permit Fee Calculation,4.03
563,P-2024-001,EMP-11,2024-03-13,Calculation,Structural Analysis (Beam/Column Sizing),1.2
564,P-2024-001,EMP-05,2024-02-22,Calculation,Energy Modeling,2.15
565,P-2024-001,EMP-11,2024-03-08,Calculation,Permit Fee Calculation,2.96
566,P-2024-001,EMP-04,2024-04-30,Calculation,Structural Analysis (Beam/Column Sizing),3.06
567,P-2024-001,EMP-05,2024-03-29,Calculation,Structural Analysis (Beam/Column Sizing),0.25
568,P-2024-001,EMP-04,2024-04-05,Calculation,Permit Fee Calculation,2.41
569,P-2024-001,EMP-05,2024-08-01,Calculation,Energy Modeling,2.09
570,P-2024-001,EMP-04,2024-04-11,Calculation,Structural Analysis (Beam/Column Sizing),0.9
571,P-2024-001,EMP-04,2024-03-13,Calculation,Energy Modeling,3.73
572,P-2024-001,EMP-11,2024-05-05,Calculation,Permit Fee Calculation,2.25
573,P-2024-001,EMP-07,2024-03-02,Calculation,Cost Estimation Review,2.6
574,P-2024-001,EMP-01,2024-03-09,Calculation,Load Calculations (Wind/Seismic),3.53
575,P-2024-001,EMP-10,2024-05-08,Calculation,Structural Analysis (Beam/Column Sizing),2.65
576,P-2024-001,EMP-07,2024-07-05,Calculation,Cost Estimation Review,3.51
577,P-2024-001,EMP-10,2024-02-10,Calculation,Permit Fee Calculation,2.73
578,P-2024-001,EMP-08,2024-04-13,Calculation,Energy Modeling,0.77
579,P-2024-001,EMP-11,2024-06-15,Calculation,Cost Estimation Review,2.3
580,P-2024-001,EMP-07,2024-05-19,Calculation,Energy Modeling,3.81
581,P-2024-001,EMP-11,2024-01-22,Calculation,Permit Fee Calculation,3.82
582,P-2024-001,EMP-07,2024-01-17,Calculation,Energy Modeling,2.76
583,P-2024-001,EMP-08,2024-03-29,Calculation,Structural Analysis (Beam/Column Sizing),1.93
584,P-2024-001,EMP-11,2024-07-26,Calculation,Structural Analysis (Beam/Column Sizing),2.09
585,P-2024-001,EMP-07,2024-06-14,Calculation,Load Calculations (Wind/Seismic),2.65
586,P-2024-001,EMP-01,2024-04-02,Calculation,Energy Modeling,4.0
587,P-2024-001,EMP-08,2024-06-28,Calculation,Permit Fee Calculation,3.43
588,P-2024-001,EMP-01,2024-02-26,Calculation,Load Calculations (Wind/Seismic),0.89
589,P-2024-001,EMP-04,2024-05-15,Calculation,Energy Modeling,1.62
590,P-2024-001,EMP-02,2024-01-30,Calculation,Energy Modeling,0.85
591,P-2024-001,EMP-09,2024-02-28,Calculation,Load Calculations (Wind/Seismic),1.55
592,P-2024-001,EMP-02,2024-02-22,Calculation,Energy Modeling,2.65
593,P-2024-001,EMP-04,2024-06-15,Calculation,Cost Estimation Review,1.04
594,P-2024-001,EMP-08,2024-03-24,Calculation,Energy Modeling,3.04
595,P-2024-001,EMP-04,2024-02-24,Calculation,Permit Fee Calculation,3.64
596,P-2024-001,EMP-07,2024-08-02,Calculation,Structural Analysis (Beam/Column Sizing),2.06
597,P-2024-001,EMP-01,2024-02-12,Calculation,Cost Estimation Review,1.57
598,P-2024-001,EMP-11,2024-02-01,Calculation,Energy Modeling,3.06
599,P-2024-001,EMP-06,2024-03-23,Calculation,Permit Fee Calculation,1.95
600,P-2024-001,EMP-05,2024-07-19,Calculation,Permit Fee Calculation,2.35
601,P-2024-001,EMP-06,2024-07-02,Calculation,Load Calculations (Wind/Seismic),2.99
602,P-2024-001,EMP-06,2024-04-16,Calculation,Load Calculations (Wind/Seismic),2.47
603,P-2024-001,EMP-07,2024-05-15,Calculation,Structural Analysis (Beam/Column Sizing),3.24
604,P-2024-001,EMP-01,2024-03-25,Calculation,Cost Estimation Review,1.79
605,P-2024-001,EMP-02,2024-06-13,Calculation,Permit Fee Calculation,2.52
606,P-2024-001,EMP-11,2024-04-23,Calculation,Structural Analysis (Beam/Column Sizing),1.46
607,P-2024-001,EMP-10,2024-02-28,Calculation,Load Calculations (Wind/Seismic),3.69
608,P-2024-001,EMP-01,2024-06-08,Calculation,Cost Estimation Review,2.2
