log_id;project_id;employee_id;date_logged;task_category;subtask_description;hours_worked
334;P-2022-001;EMP-6;03/12/2022;Meeting;Structural Analysis (Beam/Column Sizing);0.5
335;P-2022-001;EMP-1;13/12/2022;Drafting;Cost Estimation Review;3.38
336;P-2022-001;EMP-1;21/02/2023;Drafting;Energy Modeling;1.68
337;P-2022-001;EMP-7;10/06/2023;Calculation;Cost Estimation Review;1.36
338;P-2022-001;EMP-2;10/03/2023;Meeting;Energy Modeling;2.24
339;P-2022-001;EMP-6;25/06/2023;Site Visit;Energy Modeling;3.23
340;P-2022-001;EMP-4;15/05/2023;Meeting;Load Calculations (Wind/Seismic);2.35
341;P-2022-001;EMP-7;03/06/2023;Drafting;Cost Estimation Review;1.87
342;P-2022-001;EMP-5;02/03/2023;Meeting;Permit Fee Calculation;2.07
343;P-2022-001;EMP-8;09/01/2023;Site Visit;Cost Estimation Review;1.31
344;P-2022-001;EMP-10;10/01/2023;Site Visit;Energy Modeling;2.22
345;P-2022-001;EMP-3;09/05/2023;Design;Cost Estimation Review;1.43
346;P-2022-001;EMP-5;26/02/2023;Meeting;Permit Fee Calculation;1.69
347;P-2022-001;EMP-4;18/11/2022;Calculation;Permit Fee Calculation;3.89
348;P-2022-001;EMP-4;26/03/2023;Drafting;Structural Analysis (Beam/Column Sizing);4.87
349;P-2022-001;EMP-4;10/12/2022;Calculation;Permit Fee Calculation;0.5
350;P-2022-001;EMP-5;07/05/2023;Design;Load Calculations (Wind/Seismic);2.8
351;P-2022-001;EMP-1;23/10/2022;Site Visit;Energy Modeling;1.62
352;P-2022-001;EMP-8;29/03/2023;Drafting;Load Calculations (Wind/Seismic);1.09
353;P-2022-001;EMP-8;05/11/2022;Design;Structural Analysis (Beam/Column Sizing);0.75
354;P-2022-001;EMP-6;18/02/2023;Meeting;Permit Fee Calculation;0.77
355;P-2022-001;EMP-6;28/02/2023;Design;Energy Modeling;0.5
356;P-2022-001;EMP-10;03/05/2023;Site Visit;Structural Analysis (Beam/Column Sizing);0.8
357;P-2022-001;EMP-4;20/04/2023;Drafting;Cost Estimation Review;0.5
358;P-2022-001;EMP-7;30/12/2022;Calculation;Structural Analysis (Beam/Column Sizing);2.35
359;P-2022-001;EMP-6;22/12/2022;Calculation;Permit Fee Calculation;0.5
360;P-2022-001;EMP-1;24/03/2023;Site Visit;Energy Modeling;1.98
361;P-2022-001;EMP-4;01/10/2022;Drafting;Load Calculations (Wind/Seismic);3.64
362;P-2022-001;EMP-6;18/01/2023;Design;Load Calculations (Wind/Seismic);4.31
363;P-2022-001;EMP-1;10/12/2022;Calculation;Permit Fee Calculation;1.52
364;P-2022-001;EMP-11;14/12/2022;Design;Energy Modeling;1.45
365;P-2022-001;EMP-10;25/02/2023;Site Visit;Structural Analysis (Beam/Column Sizing);0.28
366;P-2022-001;EMP-10;06/04/2023;Calculation;Load Calculations (Wind/Seismic);2.13
367;P-2022-001;EMP-7;23/02/2023;Calculation;Energy Modeling;0.64
368;P-2022-001;EMP-7;15/11/2022;Meeting;Load Calculations (Wind/Seismic);3.87
369;P-2022-001;EMP-7;25/01/2023;Drafting;Permit Fee Calculation;2.55
370;P-2022-001;EMP-4;26/10/2022;Site Visit;Load Calculations (Wind/Seismic);0.5
371;P-2022-001;EMP-5;18/06/2023;Calculation;Cost Estimation Review;2.81
372;P-2022-001;EMP-8;04/05/2023;Meeting;Cost Estimation Review;1.37
373;P-2022-001;EMP-8;23/03/2023;Drafting;Load Calculations (Wind/Seismic);0.5
374;P-2022-001;EMP-2;09/10/2022;Drafting;Permit Fee Calculation;0.93
375;P-2022-001;EMP-10;18/01/2023;Meeting;Cost Estimation Review;1.5
376;P-2022-001;EMP-3;27/11/2022;Drafting;Cost Estimation Review;2.09
377;P-2022-001;EMP-11;30/11/2022;Site Visit;Cost Estimation Review;0.5
378;P-2022-001;EMP-5;14/02/2023;Drafting;Permit Fee Calculation;0.5
379;P-2022-001;EMP-2;26/12/2022;Design;Cost Estimation Review;1.9
380;P-2022-001;EMP-3;15/04/2023;Drafting;Structural Analysis (Beam/Column Sizing);2.99
381;P-2022-001;EMP-4;12/11/2022;Calculation;Structural Analysis (Beam/Column Sizing);0.42
382;P-2022-001;EMP-5;25/10/2022;Drafting;Permit Fee Calculation;0.5
383;P-2022-001;EMP-3;04/12/2022;Meeting;Energy Modeling;0.5
384;P-2022-001;EMP-4;06/02/2023;Calculation;Energy Modeling;2.57
385;P-2022-001;EMP-9;04/12/2022;Calculation;Structural Analysis (Beam/Column Sizing);2.52
386;P-2022-001;EMP-6;06/06/2023;Drafting;Load Calculations (Wind/Seismic);0.59
387;P-2022-001;EMP-6;08/04/2023;Meeting;Energy Modeling;0.5
388;P-2022-001;EMP-3;30/12/2022;Drafting;Cost Estimation Review;0.5
389;P-2022-001;EMP-2;22/04/2023;Design;Load Calculations (Wind/Seismic);1.16
390;P-2022-001;EMP-2;23/10/2022;Drafting;Structural Analysis (Beam/Column Sizing);0.5
391;P-2022-001;EMP-5;01/02/2023;Design;Structural Analysis (Beam/Column Sizing);0.5
392;P-2022-001;EMP-2;29/05/2023;Drafting;Cost Estimation Review;1.87
393;P-2022-001;EMP-6;29/03/2023;Drafting;Energy Modeling;1.41
394;P-2022-001;EMP-7;12/04/2023;Calculation;Structural Analysis (Beam/Column Sizing);1.13
395;P-2022-001;EMP-10;23/04/2023;Drafting;Energy Modeling;0.5
396;P-2022-001;EMP-10;18/10/2022;Meeting;Structural Analysis (Beam/Column Sizing);0.5
397;P-2022-001;EMP-9;18/01/2023;Calculation;Energy Modeling;1.03
398;P-2022-001;EMP-6;16/11/2022;Meeting;Cost Estimation Review;1.11
399;P-2022-001;EMP-5;20/10/2022;Meeting;Load Calculations (Wind/Seismic);0.5
400;P-2022-001;EMP-6;03/11/2022;Drafting;Load Calculations (Wind/Seismic);0.5
401;P-2022-001;EMP-6;01/04/2023;Design;Load Calculations (Wind/Seismic);3.79
402;P-2022-001;EMP-11;24/10/2022;Meeting;Cost Estimation Review;0.69
403;P-2022-001;EMP-8;16/01/2023;Calculation;Cost Estimation Review;0.5
404;P-2022-001;EMP-5;20/01/2023;Design;Cost Estimation Review;3.33
405;P-2022-001;EMP-1;04/06/2023;Calculation;Structural Analysis (Beam/Column Sizing);0.5
406;P-2022-001;EMP-7;07/10/2022;Drafting;Energy Modeling;0.5
407;P-2022-001;EMP-11;01/10/2022;Site Visit;Load Calculations (Wind/Seismic);2.85
408;P-2022-001;EMP-7;05/01/2023;Site Visit;Structural Analysis (Beam/Column Sizing);0.7
409;P-2022-001;EMP-3;01/11/2022;Drafting;Structural Analysis (Beam/Column Sizing);2.4
410;P-2022-001;EMP-4;03/05/2023;Meeting;Structural Analysis (Beam/Column Sizing);1.96
411;P-2022-001;EMP-5;14/02/2023;Calculation;Energy Modeling;2.77
412;P-2022-001;EMP-3;02/05/2023;Design;Permit Fee Calculation;2.4
413;P-2022-001;EMP-5;15/05/2023;Calculation;Permit Fee Calculation;0.66
414;P-2022-001;EMP-4;10/11/2022;Drafting;Energy Modeling;0.5
415;P-2022-001;EMP-10;08/03/2023;Design;Cost Estimation Review;0.77
416;P-2022-001;EMP-10;24/01/2023;Design;Load Calculations (Wind/Seismic);0.56
417;P-2022-001;EMP-3;20/02/2023;Calculation;Structural Analysis (Beam/Column Sizing);2.58
418;P-2022-001;EMP-8;17/05/2023;Site Visit;Load Calculations (Wind/Seismic);0.5
419;P-2022-001;EMP-10;19/11/2022;Drafting;Energy Modeling;0.5
420;P-2022-001;EMP-10;23/01/2023;Design;Structural Analysis (Beam/Column Sizing);3.01
421;P-2022-001;EMP-8;13/10/2022;Calculation;Structural Analysis (Beam/Column Sizing);2.46
422;P-2022-001;EMP-4;07/04/2023;Site Visit;Load Calculations (Wind/Seismic);0.5
423;P-2022-001;EMP-6;16/06/2023;Calculation;Permit Fee Calculation;0.5
424;P-2022-001;EMP-5;20/10/2022;Calculation;Energy Modeling;1.37
425;P-2022-001;EMP-1;18/01/2023;Drafting;Structural Analysis (Beam/Column Sizing);1.68
426;P-2022-001;EMP-9;05/01/2023;Drafting;Load Calculations (Wind/Seismic);0.5
427;P-2022-001;EMP-1;28/12/2022;Site Visit;Permit Fee Calculation;3.29
428;P-2022-001;EMP-7;01/05/2023;Meeting;Load Calculations (Wind/Seismic);1.58
429;P-2022-001;EMP-7;10/04/2023;Calculation;Load Calculations (Wind/Seismic);0.5
430;P-2022-001;EMP-9;24/02/2023;Drafting;Energy Modeling;1.77
431;P-2022-001;EMP-1;16/10/2022;Site Visit;Energy Modeling;1.84
432;P-2022-001;EMP-8;01/02/2023;Site Visit;Permit Fee Calculation;1.67
433;P-2022-001;EMP-10;09/03/2023;Design;Permit Fee Calculation;2.29
434;P-2022-001;EMP-8;08/03/2023;Drafting;Load Calculations (Wind/Seismic);2.69
435;P-2022-001;EMP-5;06/05/2023;Drafting;Energy Modeling;0.81
436;P-2022-001;EMP-11;12/02/2023;Calculation;Permit Fee Calculation;2.2
437;P-2022-001;EMP-4;05/10/2022;Calculation;Permit Fee Calculation;0.5
438;P-2022-001;EMP-3;23/01/2023;Drafting;Structural Analysis (Beam/Column Sizing);3.79
439;P-2022-001;EMP-10;03/12/2022;Design;Energy Modeling;1.7
440;P-2022-001;EMP-6;07/01/2023;Site Visit;Energy Modeling;0.86
441;P-2022-001;EMP-9;16/01/2023;Drafting;Energy Modeling;3.83
442;P-2022-001;EMP-7;05/05/2023;Calculation;Energy Modeling;0.5
443;P-2022-001;EMP-10;14/06/2023;Design;Permit Fee Calculation;0.5
444;P-2022-001;EMP-11;28/02/2023;Drafting;Energy Modeling;1.23
445;P-2022-001;EMP-11;18/11/2022;Site Visit;Load Calculations (Wind/Seismic);4.29
446;P-2022-001;EMP-3;14/02/2023;Drafting;Energy Modeling;4.53
447;P-2022-001;EMP-2;10/05/2023;Calculation;Permit Fee Calculation;1.14
448;P-2022-001;EMP-6;10/05/2023;Design;Energy Modeling;1.47
449;P-2022-001;EMP-7;28/12/2022;Design;Load Calculations (Wind/Seismic);2.2
450;P-2022-001;EMP-8;08/01/2023;Calculation;Structural Analysis (Beam/Column Sizing);1.71
451;P-2022-001;EMP-10;20/02/2023;Site Visit;Energy Modeling;2.13
452;P-2022-001;EMP-4;12/06/2023;Design;Permit Fee Calculation;3.76
453;P-2022-001;EMP-6;21/12/2022;Calculation;Energy Modeling;0.75
454;P-2022-001;EMP-11;14/11/2022;Calculation;Load Calculations (Wind/Seismic);2.61
455;P-2022-001;EMP-4;26/01/2023;Site Visit;Structural Analysis (Beam/Column Sizing);0.5
456;P-2022-001;EMP-9;19/02/2023;Drafting;Structural Analysis (Beam/Column Sizing);0.5
457;P-2022-001;EMP-1;08/04/2023;Design;Load Calculations (Wind/Seismic);0.5
458;P-2022-001;EMP-11;10/06/2023;Design;Permit Fee Calculation;1.58
459;P-2022-001;EMP-4;11/05/2023;Site Visit;Structural Analysis (Beam/Column Sizing);4.03
460;P-2022-001;EMP-6;15/03/2023;Drafting;Load Calculations (Wind/Seismic);1.65
461;P-2022-001;EMP-11;07/04/2023;Meeting;Load Calculations (Wind/Seismic);2.0
462;P-2022-001;EMP-4;12/05/2023;Site Visit;Permit Fee Calculation;2.64
463;P-2022-001;EMP-2;31/10/2022;Calculation;Energy Modeling;2.87
464;P-2022-001;EMP-8;29/11/2022;Calculation;Structural Analysis (Beam/Column Sizing);0.44
465;P-2022-001;EMP-3;09/03/2023;Site Visit;Structural Analysis (Beam/Column Sizing);2.62
466;P-2022-001;EMP-5;14/02/2023;Drafting;Permit Fee Calculation;0.5
467;P-2022-001;EMP-7;29/12/2022;Drafting;Energy Modeling;2.27
468;P-2022-001;EMP-2;02/12/2022;Drafting;Cost Estimation Review;0.5
469;P-2022-001;EMP-3;07/03/2023;Drafting;Permit Fee Calculation;4.11
470;P-2022-001;EMP-9;03/11/2022;Meeting;Load Calculations (Wind/Seismic);0.5
471;P-2022-001;EMP-8;04/11/2022;Site Visit;Load Calculations (Wind/Seismic);0.5
472;P-2022-001;EMP-9;05/01/2023;Drafting;Permit Fee Calculation;0.5
473;P-2022-001;EMP-8;16/06/2023;Site Visit;Energy Modeling;3.26
474;P-2022-001;EMP-6;03/04/2023;Design;Energy Modeling;2.23
475;P-2022-001;EMP-10;19/06/2023;Calculation;Energy Modeling;0.79
476;P-2022-001;EMP-9;01/11/2022;Meeting;Energy Modeling;0.5
477;P-2022-001;EMP-7;22/12/2022;Meeting;Cost Estimation Review;0.5
478;P-2022-001;EMP-11;18/05/2023;Site Visit;Energy Modeling;0.5
479;P-2022-001;EMP-5;25/06/2023;Calculation;Structural Analysis (Beam/Column Sizing);3.06
480;P-2022-001;EMP-7;13/06/2023;Drafting;Load Calculations (Wind/Seismic);0.5
481;P-2022-001;EMP-5;19/10/2022;Meeting;Structural Analysis (Beam/Column Sizing);2.1
482;P-2022-001;EMP-2;20/01/2023;Design;Structural Analysis (Beam/Column Sizing);1.93
483;P-2022-001;EMP-10;23/12/2022;Design;Permit Fee Calculation;1.88
484;P-2022-001;EMP-6;28/04/2023;Meeting;Cost Estimation Review;0.5
485;P-2022-001;EMP-6;06/12/2022;Drafting;Load Calculations (Wind/Seismic);0.5
486;P-2022-001;EMP-8;29/03/2023;Meeting;Permit Fee Calculation;2.24
487;P-2022-001;EMP-3;08/06/2023;Meeting;Energy Modeling;1.36
488;P-2022-001;EMP-8;13/12/2022;Meeting;Load Calculations (Wind/Seismic);1.76
489;P-2022-001;EMP-8;04/04/2023;Drafting;Cost Estimation Review;0.5
490;P-2022-001;EMP-3;12/10/2022;Calculation;Cost Estimation Review;0.5
491;P-2022-001;EMP-1;23/10/2022;Design;Structural Analysis (Beam/Column Sizing);1.81
492;P-2022-001;EMP-6;21/06/2023;Meeting;Structural Analysis (Beam/Column Sizing);0.6
493;P-2022-001;EMP-11;14/12/2022;Calculation;Cost Estimation Review;0.47
494;P-2022-001;EMP-7;19/11/2022;Site Visit;Energy Modeling;1.51
495;P-2022-001;EMP-3;14/11/2022;Meeting;Permit Fee Calculation;2.81
496;P-2022-001;EMP-10;14/03/2023;Site Visit;Cost Estimation Review;1.6
497;P-2022-001;EMP-11;19/06/2023;Calculation;Permit Fee Calculation;0.5
498;P-2022-001;EMP-9;15/11/2022;Design;Energy Modeling;1.46
499;P-2022-001;EMP-1;30/12/2022;Calculation;Structural Analysis (Beam/Column Sizing);0.5
500;P-2022-001;EMP-6;09/11/2022;Design;Energy Modeling;0.61
501;P-2022-001;EMP-4;10/12/2022;Site Visit;Energy Modeling;1.03
502;P-2022-001;EMP-11;10/11/2022;Drafting;Cost Estimation Review;0.26
503;P-2022-001;EMP-10;19/04/2023;Site Visit;Permit Fee Calculation;3.52
504;P-2022-001;EMP-4;23/10/2022;Design;Load Calculations (Wind/Seismic);0.5
505;P-2022-001;EMP-9;26/02/2023;Design;Structural Analysis (Beam/Column Sizing);0.5
506;P-2022-001;EMP-10;17/10/2022;Drafting;Load Calculations (Wind/Seismic);3.49
507;P-2022-001;EMP-11;04/06/2023;Design;Structural Analysis (Beam/Column Sizing);2.8
508;P-2022-001;EMP-3;14/11/2022;Site Visit;Permit Fee Calculation;1.29
509;P-2022-001;EMP-8;02/05/2023;Meeting;Energy Modeling;1.18
510;P-2022-001;EMP-9;22/10/2022;Site Visit;Permit Fee Calculation;0.5
511;P-2022-001;EMP-1;19/10/2022;Drafting;Structural Analysis (Beam/Column Sizing);0.5
512;P-2022-001;EMP-10;06/10/2022;Meeting;Structural Analysis (Beam/Column Sizing);2.41
513;P-2022-001;EMP-1;22/12/2022;Calculation;Energy Modeling;0.5
514;P-2022-001;EMP-11;06/05/2023;Calculation;Structural Analysis (Beam/Column Sizing);0.44
515;P-2022-001;EMP-10;06/12/2022;Drafting;Permit Fee Calculation;0.52
516;P-2022-001;EMP-6;26/06/2023;Calculation;Cost Estimation Review;0.54
517;P-2022-001;EMP-11;09/10/2022;Meeting;Permit Fee Calculation;0.5
518;P-2022-001;EMP-4;31/03/2023;Site Visit;Energy Modeling;0.5
519;P-2022-001;EMP-6;25/03/2023;Site Visit;Cost Estimation Review;0.7
520;P-2022-001;EMP-2;05/06/2023;Meeting;Load Calculations (Wind/Seismic);1.77
521;P-2022-001;EMP-1;04/03/2023;Calculation;Load Calculations (Wind/Seismic);2.88
522;P-2022-001;EMP-4;06/12/2022;Site Visit;Energy Modeling;3.45
523;P-2022-001;EMP-3;17/03/2023;Design;Load Calculations (Wind/Seismic);0.5
524;P-2022-001;EMP-5;24/06/2023;Meeting;Structural Analysis (Beam/Column Sizing);0.5
525;P-2022-001;EMP-9;19/12/2022;Meeting;Permit Fee Calculation;1.64
526;P-2022-001;EMP-8;04/11/2022;Calculation;Load Calculations (Wind/Seismic);0.45
527;P-2022-001;EMP-6;16/06/2023;Design;Cost Estimation Review;0.5
528;P-2022-001;EMP-5;20/10/2022;Site Visit;Energy Modeling;0.5
529;P-2022-001;EMP-10;20/10/2022;Site Visit;Structural Analysis (Beam/Column Sizing);2.17
530;P-2022-001;EMP-10;25/12/2022;Meeting;Structural Analysis (Beam/Column Sizing);0.5
531;P-2022-001;EMP-4;06/05/2023;Design;Permit Fee Calculation;4.22
532;P-2022-001;EMP-4;26/01/2023;Drafting;Structural Analysis (Beam/Column Sizing);2.13
533;P-2022-001;EMP-1;08/12/2022;Calculation;Cost Estimation Review;0.5
534;P-2022-001;EMP-1;12/11/2022;Drafting;Cost Estimation Review;1.63
535;P-2022-001;EMP-11;20/02/2023;Design;Load Calculations (Wind/Seismic);1.12
536;P-2022-001;EMP-5;09/10/2022;Site Visit;Structural Analysis (Beam/Column Sizing);0.5
537;P-2022-001;EMP-5;01/10/2022;Meeting;Permit Fee Calculation;0.27
538;P-2022-001;EMP-9;15/04/2023;Site Visit;Permit Fee Calculation;1.16
539;P-2022-001;EMP-9;09/02/2023;Meeting;Cost Estimation Review;1.62
540;P-2022-001;EMP-5;29/05/2023;Drafting;Structural Analysis (Beam/Column Sizing);1.2
541;P-2022-001;EMP-5;08/01/2023;Calculation;Energy Modeling;2.39
542;P-2022-001;EMP-3;06/10/2022;Meeting;Permit Fee Calculation;1.75
543;P-2022-001;EMP-5;11/03/2023;Drafting;Permit Fee Calculation;3.51
544;P-2022-001;EMP-4;02/02/2023;Calculation;Structural Analysis (Beam/Column Sizing);1.96
545;P-2022-001;EMP-4;23/11/2022;Design;Structural Analysis (Beam/Column Sizing);0.33
546;P-2022-001;EMP-5;10/12/2022;Site Visit;Structural Analysis (Beam/Column Sizing);2.03
547;P-2022-001;EMP-9;18/10/2022;Drafting;Permit Fee Calculation;1.75
548;P-2022-001;EMP-2;14/06/2023;Meeting;Structural Analysis (Beam/Column Sizing);2.31
549;P-2022-001;EMP-1;14/11/2022;Calculation;Cost Estimation Review;1.26
550;P-2022-001;EMP-10;09/01/2023;Meeting;Energy Modeling;0.49
551;P-2022-001;EMP-3;10/12/2022;Calculation;Cost Estimation Review;1.68
552;P-2022-001;EMP-1;05/02/2023;Drafting;Permit Fee Calculation;0.5
553;P-2022-001;EMP-8;08/10/2022;Site Visit;Load Calculations (Wind/Seismic);1.93
554;P-2022-001;EMP-4;11/02/2023;Drafting;Structural Analysis (Beam/Column Sizing);2.26
555;P-2022-001;EMP-1;15/04/2023;Meeting;Energy Modeling;0.4
556;P-2022-001;EMP-7;07/04/2023;Meeting;Load Calculations (Wind/Seismic);0.7
557;P-2022-001;EMP-4;29/01/2023;Site Visit;Structural Analysis (Beam/Column Sizing);0.65
558;P-2022-001;EMP-11;28/06/2023;Drafting;Structural Analysis (Beam/Column Sizing);0.5
559;P-2022-001;EMP-2;27/01/2023;Design;Load Calculations (Wind/Seismic);1.5
560;P-2022-001;EMP-1;09/04/2023;Drafting;Load Calculations (Wind/Seismic);2.36
561;P-2022-001;EMP-7;21/05/2023;Drafting;Permit Fee Calculation;2.45
562;P-2022-001;EMP-9;12/01/2023;Site Visit;Load Calculations (Wind/Seismic);1.67
563;P-2022-001;EMP-11;25/04/2023;Meeting;Energy Modeling;0.5
564;P-2022-001;EMP-6;03/02/2023;Site Visit;Permit Fee Calculation;0.5
565;P-2022-001;EMP-1;16/10/2022;Site Visit;Energy Modeling;2.37
566;P-2022-001;EMP-7;03/03/2023;Design;Cost Estimation Review;0.8
567;P-2022-001;EMP-2;07/01/2023;Calculation;Cost Estimation Review;3.0
568;P-2022-001;EMP-7;02/04/2023;Meeting;Permit Fee Calculation;1.03
569;P-2022-001;EMP-8;01/10/2022;Calculation;Energy Modeling;0.5
570;P-2022-001;EMP-10;27/12/2022;Design;Structural Analysis (Beam/Column Sizing);1.4
571;P-2022-001;EMP-5;11/10/2022;Meeting;Energy Modeling;1.83
572;P-2022-001;EMP-1;04/01/2023;Site Visit;Energy Modeling;0.41
573;P-2022-001;EMP-5;19/04/2023;Calculation;Permit Fee Calculation;0.88
574;P-2022-001;EMP-6;06/05/2023;Site Visit;Cost Estimation Review;0.27
575;P-2022-001;EMP-10;18/01/2023;Drafting;Permit Fee Calculation;0.5
576;P-2022-001;EMP-8;14/04/2023;Design;Permit Fee Calculation;0.75
577;P-2022-001;EMP-10;15/03/2023;Calculation;Structural Analysis (Beam/Column Sizing);0.5
578;P-2022-001;EMP-11;22/01/2023;Design;Load Calculations (Wind/Seismic);0.29
579;P-2022-001;EMP-1;23/11/2022;Meeting;Cost Estimation Review;1.98
580;P-2022-001;EMP-11;15/05/2023;Meeting;Structural Analysis (Beam/Column Sizing);0.5
581;P-2022-001;EMP-10;09/04/2023;Drafting;Load Calculations (Wind/Seismic);0.5
582;P-2022-001;EMP-9;15/05/2023;Calculation;Cost Estimation Review;4.28
583;P-2022-001;EMP-5;21/12/2022;Calculation;Energy Modeling;0.5
584;P-2022-001;EMP-3;29/01/2023;Meeting;Energy Modeling;1.85
585;P-2022-001;EMP-7;04/11/2022;Calculation;Load Calculations (Wind/Seismic);1.31
586;P-2022-001;EMP-5;20/06/2023;Design;Permit Fee Calculation;5.02
587;P-2022-001;EMP-10;02/11/2022;Design;Permit Fee Calculation;0.5
588;P-2022-001;EMP-10;18/10/2022;Meeting;Energy Modeling;1.42
589;P-2022-001;EMP-5;04/05/2023;Calculation;Structural Analysis (Beam/Column Sizing);0.63
590;P-2022-001;EMP-10;30/10/2022;Design;Load Calculations (Wind/Seismic);0.5
591;P-2022-001;EMP-5;26/10/2022;Drafting;Structural Analysis (Beam/Column Sizing);0.5
592;P-2022-001;EMP-3;11/01/2023;Calculation;Cost Estimation Review;2.26
593;P-2022-001;EMP-11;16/05/2023;Drafting;Cost Estimation Review;1.96
594;P-2022-001;EMP-10;27/11/2022;Calculation;Energy Modeling;1.58
595;P-2022-001;EMP-1;07/06/2023;Drafting;Load Calculations (Wind/Seismic);0.68
596;P-2022-001;EMP-5;29/06/2023;Calculation;Load Calculations (Wind/Seismic);1.5
597;P-2022-001;EMP-11;02/11/2022;Drafting;Cost Estimation Review;0.79
598;P-2022-001;EMP-2;29/04/2023;Drafting;Load Calculations (Wind/Seismic);3.06
599;P-2022-001;EMP-8;28/04/2023;Meeting;Structural Analysis (Beam/Column Sizing);1.76
600;P-2022-001;EMP-3;17/02/2023;Site Visit;Structural Analysis (Beam/Column Sizing);3.08
601;P-2022-001;EMP-5;31/12/2022;Drafting;Cost Estimation Review;1.19
602;P-2022-001;EMP-3;07/06/2023;Calculation;Load Calculations (Wind/Seismic);3.16
603;P-2022-001;EMP-1;05/01/2023;Drafting;Structural Analysis (Beam/Column Sizing);0.5
604;P-2022-001;EMP-7;24/01/2023;Meeting;Energy Modeling;0.3
605;P-2022-001;EMP-3;29/06/2023;Site Visit;Load Calculations (Wind/Seismic);0.57
606;P-2022-001;EMP-9;04/03/2023;Site Visit;Energy Modeling;0.74
607;P-2022-001;EMP-4;10/11/2022;Design;Load Calculations (Wind/Seismic);0.66
608;P-2022-001;EMP-4;01/11/2022;Calculation;Energy Modeling;2.11
609;P-2022-001;EMP-3;15/12/2022;Drafting;Load Calculations (Wind/Seismic);1.55
610;P-2022-001;EMP-10;09/02/2023;Site Visit;Energy Modeling;0.56
611;P-2022-001;EMP-10;19/05/2023;Calculation;Energy Modeling;2.73
612;P-2022-001;EMP-2;22/10/2022;Meeting;Cost Estimation Review;0.43
613;P-2022-001;EMP-11;08/06/2023;Site Visit;Permit Fee Calculation;0.34
