log_id,project_id,employee_id,date_logged,task_category,subtask_description,hours_worked
343,P-2024-002,EMP-4,2024-06-14,Calculation,Load Calculations (Wind/Seismic),4.42
344,P-2024-002,EMP-8,2024-08-09,Calculation,Permit Fee Calculation,2.26
345,P-2024-002,EMP-3,2024-08-03,Calculation,Structural Analysis (Beam/Column Sizing),4.38
346,P-2024-002,EMP-3,2024-04-16,Calculation,Cost Estimation Review,3.36
347,P-2024-002,EMP-3,2024-03-09,Calculation,Cost Estimation Review,2.04
348,P-2024-002,EMP-9,2024-06-23,Calculation,Energy Modeling,2.54
349,P-2024-002,EMP-3,2024-06-26,Calculation,Load Calculations (Wind/Seismic),3.76
350,P-2024-002,EMP-6,2024-04-15,Calculation,Structural Analysis (Beam/Column Sizing),4.72
351,P-2024-002,EMP-6,2024-02-07,Calculation,Load Calculations (Wind/Seismic),1.01
352,P-2024-002,EMP-9,2024-04-30,Calculation,Load Calculations (Wind/Seismic),4.12
353,P-2024-002,EMP-7,2024-04-30,Calculation,Energy Modeling,3.26
354,P-2024-002,EMP-10,2024-02-18,Calculation,Structural Analysis (Beam/Column Sizing),3.84
355,P-2024-002,EMP-9,2024-07-20,Calculation,Structural Analysis (Beam/Column Sizing),2.46
356,P-2024-002,EMP-10,2024-06-27,Calculation,Cost Estimation Review,3.08
357,P-2024-002,EMP-3,2024-05-12,Calculation,Cost Estimation Review,2.9
358,P-2024-002,EMP-6,2024-04-02,Calculation,Permit Fee Calculation,2.67
359,P-2024-002,EMP-10,2024-06-22,Calculation,Cost Estimation Review,2.01
360,P-2024-002,EMP-5,2024-02-16,Calculation,Structural Analysis (Beam/Column Sizing),3.52
361,P-2024-002,EMP-9,2024-07-24,Calculation,Structural Analysis (Beam/Column Sizing),2.23
362,P-2024-002,EMP-6,2024-06-19,Calculation,Energy Modeling,4.86
363,P-2024-002,EMP-11,2024-04-15,Calculation,Energy Modeling,3.65
364,P-2024-002,EMP-9,2024-08-09,Calculation,Energy Modeling,4.61
365,P-2024-002,EMP-1,2024-06-24,Calculation,Load Calculations (Wind/Seismic),4.17
366,P-2024-002,EMP-2,2024-07-24,Calculation,Load Calculations (Wind/Seismic),2.81
367,P-2024-002,EMP-7,2024-06-29,Calculation,Load Calculations (Wind/Seismic),3.12
368,P-2024-002,EMP-11,2024-06-15,Calculation,Energy Modeling,2.64
369,P-2024-002,EMP-9,2024-04-14,Calculation,Permit Fee Calculation,1.82
370,P-2024-002,EMP-6,2024-03-14,Calculation,Cost Estimation Review,2.65
371,P-2024-002,EMP-10,2024-05-27,Calculation,Load Calculations (Wind/Seismic),2.42
372,P-2024-002,EMP-10,2024-05-06,Calculation,Energy Modeling,1.86
373,P-2024-002,EMP-8,2024-04-20,Calculation,Structural Analysis (Beam/Column Sizing),1.7
374,P-2024-002,EMP-1,2024-06-01,Calculation,Load Calculations (Wind/Seismic),2.39
375,P-2024-002,EMP-3,2024-07-04,Calculation,Cost Estimation Review,3.75
376,P-2024-002,EMP-8,2024-04-19,Calculation,Energy Modeling,1.69
377,P-2024-002,EMP-1,2024-05-24,Calculation,Cost Estimation Review,2.31
378,P-2024-002,EMP-6,2024-05-01,Calculation,Structural Analysis (Beam/Column Sizing),2.89
379,P-2024-002,EMP-2,2024-04-06,Calculation,Structural Analysis (Beam/Column Sizing),3.82
380,P-2024-002,EMP-3,2024-04-28,Calculation,Structural Analysis (Beam/Column Sizing),5.03
381,P-2024-002,EMP-1,2024-02-18,Calculation,Permit Fee Calculation,2.92
382,P-2024-002,EMP-5,2024-04-09,Calculation,Load Calculations (Wind/Seismic),2.13
383,P-2024-002,EMP-5,2024-04-25,Calculation,Permit Fee Calculation,3.15
384,P-2024-002,EMP-2,2024-03-22,Calculation,Load Calculations (Wind/Seismic),2.14
385,P-2024-002,EMP-5,2024-06-21,Calculation,Load Calculations (Wind/Seismic),3.27
386,P-2024-002,EMP-1,2024-02-11,Calculation,Load Calculations (Wind/Seismic),1.91
387,P-2024-002,EMP-11,2024-05-22,Calculation,Structural Analysis (Beam/Column Sizing),3.68
388,P-2024-002,EMP-1,2024-03-22,Calculation,Load Calculations (Wind/Seismic),2.73
389,P-2024-002,EMP-7,2024-03-03,Calculation,Cost Estimation Review,3.06
390,P-2024-002,EMP-1,2024-08-05,Calculation,Load Calculations (Wind/Seismic),4.3
391,P-2024-002,EMP-1,2024-07-20,Calculation,Load Calculations (Wind/Seismic),1.66
392,P-2024-002,EMP-10,2024-04-25,Calculation,Energy Modeling,0.76
393,P-2024-002,EMP-7,2024-06-27,Calculation,Cost Estimation Review,3.01
394,P-2024-002,EMP-11,2024-05-20,Calculation,Cost Estimation Review,4.57
395,P-2024-002,EMP-10,2024-03-15,Calculation,Energy Modeling,1.98
396,P-2024-002,EMP-2,2024-02-14,Calculation,Structural Analysis (Beam/Column Sizing),3.03
397,P-2024-002,EMP-10,2024-04-19,Calculation,Permit Fee Calculation,1.81
398,P-2024-002,EMP-9,2024-05-20,Calculation,Energy Modeling,4.83
399,P-2024-002,EMP-3,2024-02-05,Calculation,Energy Modeling,4.31
400,P-2024-002,EMP-2,2024-04-10,Calculation,Energy Modeling,3.15
401,P-2024-002,EMP-5,2024-04-19,Calculation,Energy Modeling,2.1
402,P-2024-002,EMP-6,2024-06-25,Calculation,Cost Estimation Review,3.4
403,P-2024-002,EMP-10,2024-06-13,Drafting,Foundation Plan Updates,3.9
404,P-2024-002,EMP-9,2024-03-27,Drafting,Markup Cleanup,2.31
405,P-2024-002,EMP-2,2024-02-01,Drafting,3D Model Adjustments,2.72
406,P-2024-002,EMP-5,2024-03-04,Drafting,Detail Sheet Generation,3.08
407,P-2024-002,EMP-10,2024-03-18,Drafting,3D Model Adjustments,2.9
408,P-2024-002,EMP-1,2024-05-26,Drafting,Foundation Plan Updates,3.97
409,P-2024-002,EMP-11,2024-05-20,Drafting,Foundation Plan Updates,2.72
410,P-2024-002,EMP-10,2024-06-24,Drafting,Section Drawings,4.35
411,P-2024-002,EMP-7,2024-06-27,Drafting,Section Drawings,3.03
412,P-2024-002,EMP-11,2024-07-31,Drafting,Section Drawings,0.88
413,P-2024-002,EMP-6,2024-07-25,Drafting,Markup Cleanup,3.94
414,P-2024-002,EMP-11,2024-07-15,Drafting,Foundation Plan Updates,2.65
415,P-2024-002,EMP-2,2024-04-13,Drafting,Section Drawings,3.79
416,P-2024-002,EMP-8,2024-07-30,Drafting,Section Drawings,2.01
417,P-2024-002,EMP-3,2024-07-31,Drafting,Detail Sheet Generation,2.41
418,P-2024-002,EMP-10,2024-03-17,Drafting,Foundation Plan Updates,0.89
419,P-2024-002,EMP-8,2024-07-16,Drafting,Markup Cleanup,1.02
420,P-2024-002,EMP-6,2024-06-29,Drafting,Detail Sheet Generation,2.82
421,P-2024-002,EMP-11,2024-08-10,Drafting,3D Model Adjustments,3.42
422,P-2024-002,EMP-7,2024-06-01,Drafting,Markup Cleanup,4.86
423,P-2024-002,EMP-11,2024-05-06,Drafting,Foundation Plan Updates,2.57
424,P-2024-002,EMP-3,2024-07-02,Drafting,Markup Cleanup,3.65
425,P-2024-002,EMP-7,2024-02-02,Drafting,3D Model Adjustments,1.51
426,P-2024-002,EMP-7,2024-06-30,Drafting,Markup Cleanup,3.06
427,P-2024-002,EMP-9,2024-04-01,Drafting,Foundation Plan Updates,4.98
428,P-2024-002,EMP-2,2024-03-04,Drafting,3D Model Adjustments,2.93
429,P-2024-002,EMP-3,2024-06-03,Drafting,Markup Cleanup,2.99
430,P-2024-002,EMP-9,2024-07-14,Drafting,Foundation Plan Updates,3.72
431,P-2024-002,EMP-9,2024-07-10,Drafting,Foundation Plan Updates,2.02
432,P-2024-002,EMP-5,2024-06-18,Drafting,Foundation Plan Updates,3.61
433,P-2024-002,EMP-8,2024-04-01,Drafting,Section Drawings,2.83
434,P-2024-002,EMP-4,2024-06-22,Drafting,3D Model Adjustments,3.6
435,P-2024-002,EMP-9,2024-05-09,Drafting,Markup Cleanup,4.26
436,P-2024-002,EMP-9,2024-07-25,Drafting,Detail Sheet Generation,3.11
437,P-2024-002,EMP-7,2024-07-16,Drafting,Markup Cleanup,3.63
438,P-2024-002,EMP-8,2024-05-04,Drafting,Foundation Plan Updates,2.28
439,P-2024-002,EMP-2,2024-05-27,Meeting,Subcontractor Coordination,1.82
440,P-2024-002,EMP-3,2024-02-05,Meeting,Client Design Review,1.62
441,P-2024-002,EMP-10,2024-06-20,Meeting,Internal Team Sync,1.64
442,P-2024-002,EMP-4,2024-05-11,Meeting,Internal Team Sync,1.85
443,P-2024-002,EMP-7,2024-03-24,Meeting,BIM Clash Detection Session,2.12
444,P-2024-002,EMP-1,2024-08-10,Meeting,Permitting Authority Review,2.37
445,P-2024-002,EMP-7,2024-04-25,Meeting,Permitting Authority Review,2.24
446,P-2024-002,EMP-1,2024-07-12,Meeting,Internal Team Sync,2.12
447,P-2024-002,EMP-3,2024-05-05,Meeting,Client Design Review,2.25
448,P-2024-002,EMP-10,2024-06-26,Meeting,Internal Team Sync,1.83
449,P-2024-002,EMP-9,2024-07-19,Meeting,Internal Team Sync,2.71
450,P-2024-002,EMP-5,2024-05-11,Meeting,Client Design Review,2.34
451,P-2024-002,EMP-2,2024-04-10,Meeting,BIM Clash Detection Session,3.08
452,P-2024-002,EMP-6,2024-07-11,Meeting,Client Design Review,3.68
453,P-2024-002,EMP-7,2024-03-03,Meeting,Internal Team Sync,2.46
454,P-2024-002,EMP-9,2024-02-22,Meeting,Subcontractor Coordination,4.71
455,P-2024-002,EMP-4,2024-05-09,Meeting,Client Design Review,2.63
456,P-2024-002,EMP-3,2024-07-19,Meeting,BIM Clash Detection Session,0.87
457,P-2024-002,EMP-8,2024-04-19,Meeting,BIM Clash Detection Session,2.52
458,P-2024-002,EMP-7,2024-02-06,Meeting,BIM Clash Detection Session,1.36
459,P-2024-002,EMP-2,2024-03-09,Meeting,Internal Team Sync,3.0
460,P-2024-002,EMP-3,2024-03-29,Meeting,Permitting Authority Review,1.91
461,P-2024-002,EMP-5,2024-07-31,Meeting,Permitting Authority Review,3.4
462,P-2024-002,EMP-11,2024-03-23,Meeting,Subcontractor Coordination,1.91
463,P-2024-002,EMP-2,2024-02-03,Meeting,BIM Clash Detection Session,2.85
464,P-2024-002,EMP-8,2024-04-20,Meeting,BIM Clash Detection Session,3.89
465,P-2024-002,EMP-3,2024-04-15,Meeting,Subcontractor Coordination,0.52
466,P-2024-002,EMP-3,2024-05-28,Meeting,BIM Clash Detection Session,2.74
467,P-2024-002,EMP-8,2024-05-27,Meeting,BIM Clash Detection Session,1.53
468,P-2024-002,EMP-10,2024-07-08,Meeting,Subcontractor Coordination,2.28
469,P-2024-002,EMP-1,2024-07-19,Meeting,BIM Clash Detection Session,2.23
470,P-2024-002,EMP-10,2024-02-14,Meeting,Subcontractor Coordination,1.78
471,P-2024-002,EMP-11,2024-04-20,Meeting,BIM Clash Detection Session,2.83
472,P-2024-002,EMP-11,2024-05-07,Meeting,BIM Clash Detection Session,1.37
473,P-2024-002,EMP-3,2024-02-11,Meeting,BIM Clash Detection Session,2.17
474,P-2024-002,EMP-11,2024-03-27,Meeting,Subcontractor Coordination,2.11
475,P-2024-002,EMP-7,2024-02-11,Meeting,Client Design Review,3.25
476,P-2024-002,EMP-7,2024-03-10,Meeting,Client Design Review,2.77
477,P-2024-002,EMP-6,2024-04-02,Meeting,Client Design Review,2.62
478,P-2024-002,EMP-11,2024-02-22,Meeting,BIM Clash Detection Session,2.94
479,P-2024-002,EMP-8,2024-07-31,Meeting,Client Design Review,2.1
480,P-2024-002,EMP-11,2024-05-04,Meeting,BIM Clash Detection Session,1.39
481,P-2024-002,EMP-3,2024-03-06,Meeting,Permitting Authority Review,3.44
482,P-2024-002,EMP-5,2024-03-17,Meeting,Client Design Review,3.32
483,P-2024-002,EMP-7,2024-07-10,Meeting,BIM Clash Detection Session,1.04
484,P-2024-002,EMP-9,2024-05-30,Meeting,BIM Clash Detection Session,1.22
485,P-2024-002,EMP-1,2024-03-09,Meeting,Internal Team Sync,3.59
486,P-2024-002,EMP-5,2024-07-18,Meeting,Permitting Authority Review,2.46
487,P-2024-002,EMP-3,2024-02-25,Meeting,Client Design Review,2.29
488,P-2024-002,EMP-2,2024-02-18,Meeting,BIM Clash Detection Session,0.66
489,P-2024-002,EMP-9,2024-05-09,Meeting,Client Design Review,1.42
490,P-2024-002,EMP-10,2024-06-04,Meeting,Internal Team Sync,3.77
491,P-2024-002,EMP-7,2024-08-05,Meeting,Internal Team Sync,3.06
492,P-2024-002,EMP-9,2024-07-22,Meeting,BIM Clash Detection Session,3.22
493,P-2024-002,EMP-2,2024-03-24,Meeting,Client Design Review,0.5
494,P-2024-002,EMP-8,2024-05-17,Meeting,Permitting Authority Review,2.97
495,P-2024-002,EMP-8,2024-05-07,Meeting,BIM Clash Detection Session,2.04
496,P-2024-002,EMP-1,2024-04-17,Meeting,Internal Team Sync,2.54
497,P-2024-002,EMP-7,2024-04-28,Meeting,Subcontractor Coordination,0.84
498,P-2024-002,EMP-5,2024-04-15,Meeting,Permitting Authority Review,3.0
499,P-2024-002,EMP-8,2024-06-09,Meeting,Client Design Review,1.69
500,P-2024-002,EMP-7,2024-06-22,Meeting,Client Design Review,2.35
501,P-2024-002,EMP-10,2024-05-27,Meeting,Internal Team Sync,3.09
502,P-2024-002,EMP-1,2024-03-06,Meeting,Internal Team Sync,1.28
503,P-2024-002,EMP-8,2024-04-08,Meeting,Internal Team Sync,1.3
504,P-2024-002,EMP-5,2024-03-05,Meeting,BIM Clash Detection Session,1.7
505,P-2024-002,EMP-1,2024-05-24,Meeting,Subcontractor Coordination,2.11
506,P-2024-002,EMP-9,2024-03-04,Meeting,Subcontractor Coordination,3.23
507,P-2024-002,EMP-3,2024-07-19,Meeting,Subcontractor Coordination,4.54
508,P-2024-002,EMP-9,2024-07-03,Meeting,BIM Clash Detection Session,1.5
509,P-2024-002,EMP-5,2024-07-06,Meeting,Client Design Review,3.04
510,P-2024-002,EMP-11,2024-02-02,Meeting,Internal Team Sync,2.87
511,P-2024-002,EMP-10,2024-03-17,Meeting,Subcontractor Coordination,2.27
512,P-2024-002,EMP-9,2024-04-26,Meeting,Permitting Authority Review,2.21
513,P-2024-002,EMP-8,2024-04-17,Meeting,Subcontractor Coordination,5.0
514,P-2024-002,EMP-4,2024-07-08,Meeting,BIM Clash Detection Session,2.26
515,P-2024-002,EMP-10,2024-02-01,Site Visit,Progress Inspection,2.62
516,P-2024-002,EMP-5,2024-02-24,Site Visit,Progress Inspection,1.91
517,P-2024-002,EMP-9,2024-07-31,Site Visit,Existing Conditions Survey,2.12
518,P-2024-002,EMP-11,2024-04-08,Site Visit,RFI Clarification,0.5
519,P-2024-002,EMP-8,2024-07-09,Site Visit,Quality Check (QA/QC),2.95
520,P-2024-002,EMP-8,2024-03-09,Site Visit,Punch List Generation,1.29
521,P-2024-002,EMP-4,2024-04-30,Site Visit,Existing Conditions Survey,1.24
522,P-2024-002,EMP-3,2024-03-26,Site Visit,RFI Clarification,2.74
523,P-2024-002,EMP-1,2024-02-14,Site Visit,Existing Conditions Survey,1.52
524,P-2024-002,EMP-3,2024-05-24,Site Visit,RFI Clarification,0.5
525,P-2024-002,EMP-4,2024-07-11,Site Visit,RFI Clarification,2.13
526,P-2024-002,EMP-5,2024-02-11,Site Visit,Existing Conditions Survey,1.99
527,P-2024-002,EMP-2,2024-04-14,Site Visit,Existing Conditions Survey,1.87
528,P-2024-002,EMP-2,2024-07-24,Site Visit,Existing Conditions Survey,0.5
529,P-2024-002,EMP-5,2024-06-19,Site Visit,Quality Check (QA/QC),0.33
530,P-2024-002,EMP-6,2024-03-21,Site Visit,Progress Inspection,1.43
531,P-2024-002,EMP-3,2024-02-26,Site Visit,Quality Check (QA/QC),2.23
532,P-2024-002,EMP-3,2024-07-10,Site Visit,Punch List Generation,2.04
533,P-2024-002,EMP-1,2024-03-10,Site Visit,Punch List Generation,0.5
534,P-2024-002,EMP-4,2024-05-09,Site Visit,RFI Clarification,2.0
535,P-2024-002,EMP-1,2024-03-03,Site Visit,Existing Conditions Survey,1.01
536,P-2024-002,EMP-11,2024-05-06,Site Visit,Existing Conditions Survey,1.04
537,P-2024-002,EMP-8,2024-02-13,Site Visit,Punch List Generation,3.16
538,P-2024-002,EMP-8,2024-03-07,Site Visit,Existing Conditions Survey,3.39
539,P-2024-002,EMP-1,2024-02-21,Site Visit,Punch List Generation,0.42
540,P-2024-002,EMP-2,2024-05-17,Site Visit,Progress Inspection,1.66
541,P-2024-002,EMP-2,2024-06-29,Site Visit,Existing Conditions Survey,0.5
542,P-2024-002,EMP-3,2024-04-19,Site Visit,Progress Inspection,0.73
543,P-2024-002,EMP-2,2024-07-11,Site Visit,RFI Clarification,0.49
544,P-2024-002,EMP-7,2024-02-13,Site Visit,Progress Inspection,2.96
545,P-2024-002,EMP-1,2024-07-08,Site Visit,Progress Inspection,2.4
546,P-2024-002,EMP-5,2024-02-05,Site Visit,Quality Check (QA/QC),2.44
547,P-2024-002,EMP-11,2024-07-27,Site Visit,Quality Check (QA/QC),1.09
548,P-2024-002,EMP-4,2024-02-09,Site Visit,Existing Conditions Survey,2.16
549,P-2024-002,EMP-5,2024-07-31,Site Visit,Existing Conditions Survey,1.24
550,P-2024-002,EMP-2,2024-02-20,Site Visit,RFI Clarification,1.91
551,P-2024-002,EMP-4,2024-03-14,Site Visit,Progress Inspection,1.74
552,P-2024-002,EMP-10,2024-07-13,Site Visit,Quality Check (QA/QC),1.57
553,P-2024-002,EMP-10,2024-06-10,Site Visit,Punch List Generation,2.48
554,P-2024-002,EMP-4,2024-05-24,Site Visit,Progress Inspection,1.22
555,P-2024-002,EMP-8,2024-05-19,Site Visit,Progress Inspection,1.54
556,P-2024-002,EMP-3,2024-03-19,Site Visit,Progress Inspection,2.19
557,P-2024-002,EMP-10,2024-05-19,Site Visit,Progress Inspection,2.2
558,P-2024-002,EMP-7,2024-04-04,Site Visit,Progress Inspection,2.21
559,P-2024-002,EMP-6,2024-07-20,Site Visit,Progress Inspection,2.84
560,P-2024-002,EMP-6,2024-02-03,Site Visit,Punch List Generation,2.04
561,P-2024-002,EMP-5,2024-03-28,Site Visit,Existing Conditions Survey,1.0
562,P-2024-002,EMP-6,2024-05-14,Site Visit,Quality Check (QA/QC),4.05
563,P-2023-001,EMP-1,2023-10-01,Design,MEP System Planning,2.78
564,P-2023-001,EMP-8,2023-10-28,Design,Architectural Layout,0.41
565,P-2023-001,EMP-5,2023-10-26,Design,MEP System Planning,0.4
566,P-2023-001,EMP-5,2023-10-03,Design,Architectural Layout,0.85
567,P-2023-001,EMP-6,2023-08-27,Design,Structural Concept,1.98
568,P-2023-001,EMP-2,2023-09-01,Design,Material Specification Review,0.5
569,P-2023-001,EMP-2,2023-10-22,Design,MEP System Planning,3.36
570,P-2023-001,EMP-2,2023-08-26,Design,Material Specification Review,3.09
571,P-2023-001,EMP-2,2023-10-30,Design,Facade/Exterior Detailing,1.27
572,P-2023-001,EMP-11,2023-10-03,Design,Material Specification Review,1.65
573,P-2023-001,EMP-6,2023-09-02,Design,Structural Concept,1.61
574,P-2023-001,EMP-9,2023-10-02,Design,Material Specification Review,2.16
575,P-2023-001,EMP-3,2023-10-19,Design,Architectural Layout,0.91
576,P-2023-001,EMP-9,2023-10-17,Design,Architectural Layout,2.75
577,P-2023-001,EMP-11,2023-10-23,Design,Architectural Layout,2.82
578,P-2023-001,EMP-10,2023-10-28,Design,Material Specification Review,0.5
579,P-2023-001,EMP-5,2023-09-23,Design,Material Specification Review,2.22
580,P-2023-001,EMP-8,2023-10-31,Design,MEP System Planning,2.49
581,P-2023-001,EMP-9,2023-10-04,Design,Material Specification Review,0.88
582,P-2023-001,EMP-5,2023-10-14,Design,Facade/Exterior Detailing,2.76
583,P-2023-001,EMP-5,2023-10-22,Design,MEP System Planning,1.62
584,P-2023-001,EMP-1,2023-08-26,Design,Structural Concept,1.25
585,P-2023-001,EMP-8,2023-10-06,Design,Material Specification Review,4.5
586,P-2023-001,EMP-5,2023-09-30,Design,Structural Concept,3.9
587,P-2023-001,EMP-3,2023-10-26,Design,Architectural Layout,2.25
588,P-2023-001,EMP-9,2023-08-24,Design,Structural Concept,1.95
589,P-2023-001,EMP-7,2023-10-31,Design,Material Specification Review,0.29
590,P-2023-001,EMP-2,2023-10-31,Design,Structural Concept,2.64
591,P-2023-001,EMP-10,2023-10-20,Calculation,Permit Fee Calculation,0.82
592,P-2023-001,EMP-7,2023-09-23,Calculation,Load Calculations (Wind/Seismic),3.5
593,P-2023-001,EMP-3,2023-08-30,Calculation,Permit Fee Calculation,3.23
594,P-2023-001,EMP-3,2023-09-04,Calculation,Energy Modeling,1.77
595,P-2023-001,EMP-6,2023-09-23,Calculation,Permit Fee Calculation,1.14
596,P-2023-001,EMP-2,2023-08-27,Calculation,Permit Fee Calculation,4.71
597,P-2023-001,EMP-8,2023-09-23,Calculation,Permit Fee Calculation,4.09
598,P-2023-001,EMP-9,2023-10-05,Calculation,Load Calculations (Wind/Seismic),3.69
599,P-2023-001,EMP-4,2023-09-24,Calculation,Structural Analysis (Beam/Column Sizing),1.93
600,P-2023-001,EMP-7,2023-10-06,Calculation,Energy Modeling,0.62
601,P-2023-001,EMP-7,2023-10-22,Calculation,Load Calculations (Wind/Seismic),4.64
602,P-2023-001,EMP-7,2023-10-06,Calculation,Structural Analysis (Beam/Column Sizing),1.46
603,P-2023-001,EMP-8,2023-08-26,Calculation,Energy Modeling,2.25
604,P-2023-001,EMP-1,2023-10-18,Calculation,Cost Estimation Review,1.85
605,P-2023-001,EMP-8,2023-09-24,Calculation,Energy Modeling,1.08
606,P-2023-001,EMP-4,2023-10-12,Calculation,Load Calculations (Wind/Seismic),3.52
607,P-2023-001,EMP-8,2023-10-30,Drafting,Detail Sheet Generation,4.03
608,P-2023-001,EMP-4,2023-10-26,Drafting,Section Drawings,3.4
609,P-2023-001,EMP-3,2023-10-27,Drafting,Foundation Plan Updates,1.61
610,P-2023-001,EMP-2,2023-10-24,Drafting,Foundation Plan Updates,2.6
611,P-2023-001,EMP-3,2023-09-04,Drafting,3D Model Adjustments,4.02
612,P-2023-001,EMP-9,2023-08-28,Drafting,Markup Cleanup,5.18
613,P-2023-001,EMP-8,2023-09-21,Drafting,Foundation Plan Updates,1.83
614,P-2023-001,EMP-7,2023-09-13,Drafting,Detail Sheet Generation,3.53
615,P-2023-001,EMP-2,2023-10-06,Drafting,Section Drawings,1.1
616,P-2023-001,EMP-1,2023-09-14,Drafting,Markup Cleanup,1.98
617,P-2023-001,EMP-4,2023-10-22,Drafting,Foundation Plan Updates,2.6
618,P-2023-001,EMP-2,2023-10-02,Drafting,Markup Cleanup,2.85
619,P-2023-001,EMP-1,2023-09-27,Drafting,Detail Sheet Generation,3.26
620,P-2023-001,EMP-5,2023-10-23,Drafting,3D Model Adjustments,3.06
621,P-2023-001,EMP-10,2023-10-23,Drafting,3D Model Adjustments,2.98
622,P-2023-001,EMP-1,2023-10-10,Drafting,Detail Sheet Generation,1.7
623,P-2023-001,EMP-10,2023-10-29,Drafting,Detail Sheet Generation,3.92
624,P-2023-001,EMP-7,2023-09-08,Drafting,Detail Sheet Generation,2.49
625,P-2023-001,EMP-1,2023-09-05,Drafting,Detail Sheet Generation,3.64
626,P-2023-001,EMP-4,2023-08-26,Drafting,Section Drawings,3.47
627,P-2023-001,EMP-9,2023-10-15,Drafting,Foundation Plan Updates,2.41
628,P-2023-001,EMP-4,2023-09-23,Meeting,Client Design Review,1.52
629,P-2023-001,EMP-5,2023-10-21,Meeting,Client Design Review,3.42
630,P-2023-001,EMP-9,2023-09-13,Meeting,BIM Clash Detection Session,2.36
631,P-2023-001,EMP-4,2023-09-05,Meeting,BIM Clash Detection Session,4.72
632,P-2023-001,EMP-1,2023-10-28,Meeting,BIM Clash Detection Session,2.69
633,P-2023-001,EMP-7,2023-10-06,Meeting,BIM Clash Detection Session,2.57
634,P-2023-001,EMP-4,2023-10-19,Meeting,Subcontractor Coordination,4.04
635,P-2023-001,EMP-5,2023-09-07,Meeting,Internal Team Sync,4.6
636,P-2023-001,EMP-11,2023-09-08,Meeting,Permitting Authority Review,3.34
637,P-2023-001,EMP-7,2023-10-19,Meeting,Subcontractor Coordination,3.48
638,P-2023-001,EMP-9,2023-09-16,Site Visit,Progress Inspection,4.95
639,P-2023-001,EMP-2,2023-10-17,Site Visit,Punch List Generation,3.74
640,P-2023-001,EMP-4,2023-10-17,Site Visit,Punch List Generation,3.07
641,P-2023-001,EMP-7,2023-10-21,Site Visit,Punch List Generation,5.7
642,P-2023-001,EMP-5,2023-10-31,Site Visit,Existing Conditions Survey,3.01
643,P-2024-003,EMP-7,2024-07-08,Design,Structural Concept,2.92
