log_id;project_id;employee_id;date_logged;task_category;hours_worked;project_type;material_type;surface_area_m2;num_levels;start_date;end_date;is_winter;floor_area_ratio
216;P-2022-007;EMP-9;10/11/2022;Site Visit;33.95;Institutional;Mixed;4981;9;24/05/2022;21/02/2023;0;5.534.444.444
217;P-2022-007;EMP-5;17/08/2022;Calculation;33.72;Institutional;Mixed;4981;9;24/05/2022;21/02/2023;0;5.534.444.444
218;P-2022-007;EMP-4;24/05/2022;Calculation;35.3;Institutional;Mixed;4981;9;24/05/2022;21/02/2023;0;5.534.444.444
219;P-2022-007;EMP-7;05/10/2022;Site Visit;38.05;Institutional;Mixed;4981;9;24/05/2022;21/02/2023;0;5.534.444.444
220;P-2022-007;EMP-2;24/10/2022;Drafting;34.87;Institutional;Mixed;4981;9;24/05/2022;21/02/2023;0;5.534.444.444
221;P-2022-007;EMP-1;10/08/2022;Drafting;34.35;Institutional;Mixed;4981;9;24/05/2022;21/02/2023;0;5.534.444.444
222;P-2022-007;EMP-10;05/12/2022;Site Visit;33.71;Institutional;Mixed;4981;9;24/05/2022;21/02/2023;1;5.534.444.444
223;P-2022-007;EMP-6;12/10/2022;Calculation;35.7;Institutional;Mixed;4981;9;24/05/2022;21/02/2023;0;5.534.444.444
224;P-2022-008;EMP-9;12/06/2022;Design;1.25;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
225;P-2022-008;EMP-1;15/05/2022;Design;3.52;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
226;P-2022-008;EMP-2;21/06/2022;Drafting;3.88;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
227;P-2022-008;EMP-3;29/05/2022;Meeting;3.05;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
228;P-2022-008;EMP-3;24/05/2022;Drafting;5.26;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
229;P-2022-008;EMP-11;23/06/2022;Calculation;5.04;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
230;P-2022-008;EMP-8;09/05/2022;Meeting;3.63;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
231;P-2022-008;EMP-1;21/05/2022;Calculation;3.2;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
232;P-2022-008;EMP-3;24/05/2022;Site Visit;2.1;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
233;P-2022-008;EMP-9;15/05/2022;Site Visit;4.17;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
234;P-2022-008;EMP-3;20/06/2022;Meeting;0.5;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
235;P-2022-008;EMP-5;13/05/2022;Site Visit;6;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
236;P-2022-008;EMP-1;06/06/2022;Design;3.41;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
237;P-2022-008;EMP-5;04/06/2022;Meeting;4.03;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
238;P-2022-008;EMP-3;03/06/2022;Drafting;1.48;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
239;P-2022-008;EMP-2;08/06/2022;Meeting;5.37;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
240;P-2022-008;EMP-5;26/05/2022;Meeting;5.27;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
241;P-2022-008;EMP-2;07/06/2022;Site Visit;2.28;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
242;P-2022-008;EMP-3;04/06/2022;Calculation;3.39;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
243;P-2022-008;EMP-7;26/06/2022;Design;1.01;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
244;P-2022-008;EMP-1;31/05/2022;Calculation;6.21;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
245;P-2022-008;EMP-2;24/06/2022;Site Visit;6.15;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
246;P-2022-008;EMP-2;03/06/2022;Meeting;4.22;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
247;P-2022-008;EMP-10;15/06/2022;Site Visit;1.75;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
248;P-2022-008;EMP-5;14/06/2022;Meeting;5.7;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
249;P-2022-008;EMP-10;24/06/2022;Meeting;4.2;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
250;P-2022-008;EMP-3;16/05/2022;Calculation;1.13;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
251;P-2022-008;EMP-3;30/05/2022;Drafting;1.13;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
252;P-2022-008;EMP-1;24/05/2022;Meeting;4.48;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
253;P-2022-008;EMP-6;21/06/2022;Design;4.15;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
254;P-2022-008;EMP-3;14/06/2022;Meeting;5.39;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
255;P-2022-008;EMP-3;31/05/2022;Design;4.51;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
256;P-2022-008;EMP-4;22/06/2022;Calculation;1.52;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
257;P-2022-008;EMP-3;03/06/2022;Calculation;1.83;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
258;P-2022-008;EMP-7;01/06/2022;Drafting;2.65;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
259;P-2022-008;EMP-9;17/05/2022;Drafting;3;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
260;P-2022-008;EMP-8;20/05/2022;Meeting;3.99;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
261;P-2022-008;EMP-8;26/05/2022;Design;0.63;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
262;P-2022-008;EMP-4;23/05/2022;Calculation;5.3;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
263;P-2022-008;EMP-9;24/05/2022;Drafting;3.28;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
264;P-2022-008;EMP-4;25/05/2022;Drafting;2.43;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
265;P-2022-008;EMP-10;27/05/2022;Calculation;5.8;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
266;P-2022-008;EMP-6;26/06/2022;Meeting;4.83;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
267;P-2022-008;EMP-4;24/06/2022;Drafting;4.85;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
268;P-2022-008;EMP-1;02/06/2022;Site Visit;2.12;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
269;P-2022-008;EMP-6;20/05/2022;Design;5.4;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
270;P-2022-008;EMP-2;12/05/2022;Site Visit;2.75;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
271;P-2022-008;EMP-4;29/05/2022;Meeting;2.84;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
272;P-2022-008;EMP-11;29/05/2022;Site Visit;3.18;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
273;P-2022-008;EMP-8;15/06/2022;Drafting;1.44;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
274;P-2022-008;EMP-4;20/05/2022;Design;4.28;Commercial;Concrete;1257;3;08/05/2022;27/06/2022;0;419
275;P-2022-009;EMP-10;20/03/2022;Calculation;13.08;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;1;581
276;P-2022-009;EMP-2;17/04/2022;Site Visit;16.18;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;0;581
277;P-2022-009;EMP-2;18/04/2022;Drafting;12.5;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;0;581
278;P-2022-009;EMP-9;29/04/2022;Meeting;15.44;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;0;581
279;P-2022-009;EMP-11;19/04/2022;Site Visit;14.73;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;0;581
280;P-2022-009;EMP-9;09/04/2022;Calculation;15.24;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;0;581
281;P-2022-009;EMP-2;26/03/2022;Meeting;16.5;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;1;581
282;P-2022-009;EMP-10;11/03/2022;Design;14.43;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;1;581
283;P-2022-009;EMP-11;23/03/2022;Meeting;12.92;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;1;581
284;P-2022-009;EMP-11;04/05/2022;Drafting;16.67;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;0;581
285;P-2022-009;EMP-7;23/03/2022;Design;16.51;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;1;581
286;P-2022-009;EMP-2;11/05/2022;Design;16.16;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;0;581
287;P-2022-009;EMP-8;11/05/2022;Site Visit;15.1;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;0;581
288;P-2022-009;EMP-7;05/04/2022;Drafting;13.75;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;0;581
289;P-2022-009;EMP-3;28/04/2022;Calculation;16.35;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;0;581
290;P-2022-009;EMP-4;10/03/2022;Drafting;16.48;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;1;581
291;P-2022-009;EMP-10;14/04/2022;Calculation;13.21;Commercial;Mixed;1743;3;10/03/2022;12/05/2022;0;581
292;P-2022-010;EMP-6;01/11/2022;Site Visit;7.94;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
293;P-2022-010;EMP-5;29/10/2022;Design;4.35;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
294;P-2022-010;EMP-1;08/11/2022;Site Visit;4.2;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
295;P-2022-010;EMP-10;03/11/2022;Design;5.65;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
296;P-2022-010;EMP-5;08/11/2022;Site Visit;7.87;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
297;P-2022-010;EMP-3;18/09/2022;Drafting;3.58;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
298;P-2022-010;EMP-10;14/10/2022;Design;3.75;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
299;P-2022-010;EMP-10;04/10/2022;Site Visit;6.75;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
300;P-2022-010;EMP-5;30/10/2022;Calculation;4.68;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
301;P-2022-010;EMP-9;15/10/2022;Drafting;5.64;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
302;P-2022-010;EMP-1;18/10/2022;Drafting;7.1;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
303;P-2022-010;EMP-8;11/09/2022;Calculation;5.76;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
304;P-2022-010;EMP-5;13/10/2022;Site Visit;3.95;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
305;P-2022-010;EMP-7;11/10/2022;Meeting;2.59;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
306;P-2022-010;EMP-3;18/09/2022;Design;3.31;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
307;P-2022-010;EMP-8;18/09/2022;Site Visit;6.68;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
308;P-2022-010;EMP-1;02/11/2022;Design;5.9;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
309;P-2022-010;EMP-11;21/10/2022;Drafting;4.74;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
310;P-2022-010;EMP-10;25/09/2022;Drafting;6.16;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
311;P-2022-010;EMP-4;12/10/2022;Site Visit;5.63;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
312;P-2022-010;EMP-9;18/09/2022;Meeting;7.06;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
313;P-2022-010;EMP-8;31/10/2022;Meeting;4.11;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
314;P-2022-010;EMP-11;03/11/2022;Site Visit;5.08;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
315;P-2022-010;EMP-2;17/10/2022;Design;6.59;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
316;P-2022-010;EMP-3;27/09/2022;Design;5.83;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
317;P-2022-010;EMP-7;16/09/2022;Drafting;6.09;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
318;P-2022-010;EMP-10;14/10/2022;Calculation;4.55;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
319;P-2022-010;EMP-3;25/10/2022;Site Visit;7.47;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
320;P-2022-010;EMP-11;04/10/2022;Drafting;4.81;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
321;P-2022-010;EMP-5;24/09/2022;Calculation;5.07;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
322;P-2022-010;EMP-9;14/09/2022;Meeting;5.91;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
323;P-2022-010;EMP-8;25/10/2022;Drafting;6.37;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
324;P-2022-010;EMP-6;26/09/2022;Site Visit;4.94;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
325;P-2022-010;EMP-3;23/09/2022;Calculation;8.14;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
326;P-2022-010;EMP-6;10/10/2022;Drafting;7.09;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
327;P-2022-010;EMP-9;13/10/2022;Calculation;6.8;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
328;P-2022-010;EMP-3;09/11/2022;Drafting;5.8;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
329;P-2022-010;EMP-10;15/09/2022;Drafting;6.2;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
330;P-2022-010;EMP-10;03/10/2022;Calculation;5.55;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
331;P-2022-010;EMP-4;04/10/2022;Drafting;6.6;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
332;P-2022-010;EMP-6;03/11/2022;Drafting;5.63;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
333;P-2022-010;EMP-3;19/10/2022;Meeting;5.12;Commercial;Mixed;1107;5;09/09/2022;11/11/2022;0;221.4
334;P-2022-011;EMP-10;03/10/2022;Meeting;2.69;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
335;P-2022-011;EMP-9;16/10/2022;Drafting;0.49;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
336;P-2022-011;EMP-8;22/10/2022;Calculation;1.47;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
337;P-2022-011;EMP-6;14/10/2022;Drafting;1.54;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
338;P-2022-011;EMP-9;07/10/2022;Meeting;1.36;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
339;P-2022-011;EMP-7;14/10/2022;Meeting;0.5;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
340;P-2022-011;EMP-4;05/10/2022;Design;1.94;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
341;P-2022-011;EMP-1;09/10/2022;Site Visit;1.13;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
342;P-2022-011;EMP-2;09/10/2022;Site Visit;0.93;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
343;P-2022-011;EMP-8;16/10/2022;Drafting;1.79;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
344;P-2022-011;EMP-10;07/10/2022;Site Visit;1.14;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
345;P-2022-011;EMP-5;10/10/2022;Site Visit;0.82;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
346;P-2022-011;EMP-2;04/10/2022;Site Visit;0.5;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
347;P-2022-011;EMP-9;27/10/2022;Site Visit;2.33;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
348;P-2022-011;EMP-9;10/10/2022;Drafting;0.5;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
349;P-2022-011;EMP-9;04/10/2022;Site Visit;4.08;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
350;P-2022-011;EMP-9;19/10/2022;Design;1.09;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
351;P-2022-011;EMP-5;12/10/2022;Calculation;0.46;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
352;P-2022-011;EMP-6;15/10/2022;Calculation;1.36;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
353;P-2022-011;EMP-9;17/10/2022;Drafting;1.03;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
354;P-2022-011;EMP-9;25/10/2022;Calculation;0.5;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
355;P-2022-011;EMP-7;16/10/2022;Meeting;4.99;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
356;P-2022-011;EMP-5;03/10/2022;Calculation;1.19;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
357;P-2022-011;EMP-2;19/10/2022;Meeting;2.66;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
358;P-2022-011;EMP-5;21/10/2022;Meeting;0.5;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
359;P-2022-011;EMP-9;18/10/2022;Site Visit;0.5;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
360;P-2022-011;EMP-11;04/10/2022;Design;0.45;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
361;P-2022-011;EMP-3;12/10/2022;Meeting;3.12;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
362;P-2022-011;EMP-8;17/10/2022;Design;0.5;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
363;P-2022-011;EMP-11;19/10/2022;Design;0.5;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
364;P-2022-011;EMP-7;24/10/2022;Calculation;1.16;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
365;P-2022-011;EMP-10;11/10/2022;Drafting;0.94;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
366;P-2022-011;EMP-2;17/10/2022;Drafting;2.02;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
367;P-2022-011;EMP-8;11/10/2022;Meeting;1.03;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
368;P-2022-011;EMP-3;20/10/2022;Design;3.16;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
369;P-2022-011;EMP-1;26/10/2022;Site Visit;0.5;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
370;P-2022-011;EMP-8;13/10/2022;Design;0.73;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
371;P-2022-011;EMP-4;05/10/2022;Site Visit;2.76;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
372;P-2022-011;EMP-2;24/10/2022;Drafting;3.5;Residential;Wood;296;3;03/10/2022;29/10/2022;0;9.866.666.667
373;P-2022-012;EMP-2;02/10/2022;Design;42.51;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
374;P-2022-012;EMP-4;12/06/2022;Calculation;43.44;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
375;P-2022-012;EMP-3;16/05/2022;Design;41.64;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
376;P-2022-012;EMP-1;11/05/2022;Calculation;39.56;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
377;P-2022-012;EMP-1;24/10/2022;Meeting;39.25;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
378;P-2022-012;EMP-8;28/08/2022;Calculation;41.99;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
379;P-2022-012;EMP-11;28/07/2022;Drafting;37.62;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
380;P-2022-012;EMP-2;19/10/2022;Site Visit;40.78;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
381;P-2022-012;EMP-7;08/06/2022;Drafting;41.9;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
382;P-2022-012;EMP-6;11/09/2022;Calculation;41.81;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
383;P-2022-012;EMP-6;28/09/2022;Site Visit;41.06;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
384;P-2022-012;EMP-10;11/09/2022;Meeting;40.29;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
385;P-2022-012;EMP-6;11/07/2022;Drafting;38.76;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
386;P-2022-012;EMP-9;22/08/2022;Calculation;42.39;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
387;P-2022-012;EMP-6;30/05/2022;Design;42.85;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
388;P-2022-012;EMP-8;22/09/2022;Drafting;39.51;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
389;P-2022-012;EMP-4;10/05/2022;Design;42.79;Institutional;Concrete;3643;12;01/05/2022;27/10/2022;0;3.035.833.333
390;P-2022-013;EMP-5;20/04/2023;Site Visit;12.69;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;0;2245.5
391;P-2022-013;EMP-4;18/12/2022;Design;12.45;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
392;P-2022-013;EMP-7;10/04/2023;Site Visit;12.95;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;0;2245.5
393;P-2022-013;EMP-10;02/12/2022;Calculation;16.11;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
394;P-2022-013;EMP-3;30/01/2023;Site Visit;11.83;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
395;P-2022-013;EMP-11;09/01/2023;Site Visit;15.29;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
396;P-2022-013;EMP-2;15/11/2022;Drafting;9.99;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;0;2245.5
397;P-2022-013;EMP-7;13/04/2023;Calculation;12.78;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;0;2245.5
398;P-2022-013;EMP-3;28/12/2022;Site Visit;12.69;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
399;P-2022-013;EMP-11;16/01/2023;Design;12.02;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
400;P-2022-013;EMP-9;01/05/2023;Meeting;14.54;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;0;2245.5
401;P-2022-013;EMP-11;15/11/2022;Meeting;13.86;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;0;2245.5
402;P-2022-013;EMP-9;13/12/2022;Calculation;13.05;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
403;P-2022-013;EMP-6;20/02/2023;Site Visit;13.63;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
404;P-2022-013;EMP-4;17/02/2023;Calculation;14.1;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
405;P-2022-013;EMP-6;12/12/2022;Meeting;11.55;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
406;P-2022-013;EMP-10;23/12/2022;Site Visit;10.34;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
407;P-2022-013;EMP-9;08/11/2022;Calculation;11.05;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;0;2245.5
408;P-2022-013;EMP-2;17/02/2023;Meeting;14.88;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
409;P-2022-013;EMP-6;28/12/2022;Calculation;13.08;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
410;P-2022-013;EMP-6;18/11/2022;Design;9.35;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;0;2245.5
411;P-2022-013;EMP-8;21/04/2023;Calculation;12.68;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;0;2245.5
412;P-2022-013;EMP-7;24/12/2022;Design;13.18;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
413;P-2022-013;EMP-11;27/11/2022;Meeting;13.68;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;0;2245.5
414;P-2022-013;EMP-5;18/03/2023;Site Visit;13.46;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
415;P-2022-013;EMP-5;23/01/2023;Calculation;12.84;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
416;P-2022-013;EMP-10;11/12/2022;Drafting;12.44;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
417;P-2022-013;EMP-7;21/02/2023;Site Visit;11.62;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
418;P-2022-013;EMP-5;29/12/2022;Site Visit;11.79;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
419;P-2022-013;EMP-7;23/04/2023;Drafting;12.44;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;0;2245.5
420;P-2022-013;EMP-9;02/05/2023;Site Visit;12.1;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;0;2245.5
421;P-2022-013;EMP-4;08/03/2023;Design;11.52;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
422;P-2022-013;EMP-11;12/04/2023;Drafting;11.51;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;0;2245.5
423;P-2022-013;EMP-6;28/12/2022;Calculation;13.78;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
424;P-2022-013;EMP-2;27/03/2023;Drafting;10.18;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;1;2245.5
425;P-2022-013;EMP-7;06/04/2023;Design;15.53;Industrial;Mixed;4491;2;06/11/2022;04/05/2023;0;2245.5
